
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
298.0               11.2241               1.7361                .7249                  300.0         .0            .0                  .0
437.0               9.5652                2.0782                .1355                  436.0         .0            .0                  .0
444.0               9.7865                1.9719                .2299                  444.0         .0            .0                  .0
537.0               8.2249                1.5592                .2517                  537.0         .0            .0                  .0
532.0               8.531                 1.4892                .3378                  532.0         .0            .0                  .0
518.0               8.4277                1.6398                .2363                  518.0         .0            .0                  .0
478.0               9.1273                5.2852                -3.2458                478.0         .0            .0                  .0
498.0               9.0381                1.6397                .3123                  498.0         .0            .0                  .0
528.0               8.2873                1.6738                .1741                  528.0         .0            .0                  .0
485.0               8.8683                1.7965                .2014                  485.0         .0            .0                  .0
488.0               9.2577                1.8864                .1116                  488.0         .0            .0                  .0
363.0               9.6758                3.3158                -.621                  363.0         .0            .0                  .0
473.0               9.789                 1.802                 .2723                  473.0         .0            .0                  .0
493.0               9.0283                1.6165                .3476                  493.0         .0            .0                  .0
387.0               10.0515               2.8854                -.3591                 387.0         .0            .0                  .0
407.0               9.8848                1.869                 .531                   407.0         .0            .0                  .0
335.0               10.1339               3.9777                -1.048                 335.0         .0            .0                  .0
495.0               9.0242                1.9164                .0476                  495.0         .0            .0                  .0
524.0               8.5448                1.5973                .2676                  524.0         .0            .0                  .0
493.0               9.0182                1.6569                .3198                  493.0         .0            .0                  .0
458.0               9.1068                2.0056                .1167                  458.0         .0            .0                  .0
500.0               8.8523                1.6619                .2886                  500.0         .0            .0                  .0
480.0               9.4137                1.8751                .158                   480.0         .0            .0                  .0
501.0               8.8606                1.758                 .1989                  501.0         .0            .0                  .0
511.0               8.5879                1.6791                .2242                  511.0         .0            .0                  .0
470.0               9.2442                1.772                 .2924                  470.0         .0            .0                  .0
498.0               9.1323                1.7014                .2502                  498.0         .0            .0                  .0
483.0               9.1715                1.8011                .2146                  483.0         .0            .0                  .0
504.0               8.8337                1.6847                .2584                  504.0         .0            .0                  .0
521.0               8.6245                1.7167                .1444                  521.0         .0            .0                  .0
485.0               9.2716                1.7046                .3077                  485.0         .0            .0                  .0
494.0               9.3394                1.6773                .3018                  494.0         .0            .0                  .0
501.0               8.8287                1.7611                .1806                  501.0         .0            .0                  .0
