
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
87.0                2.6932                3.3182                1.7524                 88.0          .0            .0                  .0
158.0               1.2704                3.8661                1.274                  158.0         .0            .0                  .0
167.0               1.503                 3.9996                1.2717                 166.0         .0            .0                  .0
176.0               1.7684                3.6692                1.5122                 177.0         .0            .0                  .0
180.0               2.0497                4.3055                .8918                  180.0         .0            .0                  .0
170.0               1.6491                4.2659                1.1644                 170.0         .0            .0                  .0
166.0               1.8802                3.9534                1.5532                 166.0         .0            .0                  .0
163.0               1.878                 4.631                 1.0054                 163.0         .0            .0                  .0
168.0               1.9527                4.1022                1.3981                 168.0         .0            .0                  .0
173.0               1.8966                3.8547                1.546                  173.0         .0            .0                  .0
183.0               1.4783                4.1985                1.0021                 183.0         .0            .0                  .0
161.0               1.7346                4.5717                1.3266                 161.0         .0            .0                  .0
179.0               1.8667                3.8768                1.4577                 179.0         .0            .0                  .0
184.0               1.5784                4.0493                1.124                  184.0         .0            .0                  .0
176.0               1.678                 4.4538                .973                   176.0         .0            .0                  .0
181.0               1.9834                3.9608                1.2985                 180.0         .0            .0                  .0
182.0               1.8361                3.8395                1.4053                 183.0         .0            .0                  .0
172.0               1.7572                4.4112                1.0139                 172.0         .0            .0                  .0
187.0               1.5957                3.9261                1.2121                 187.0         .0            .0                  .0
181.0               1.7637                4.2087                1.1008                 181.0         .0            .0                  .0
181.0               1.6264                3.8507                1.3635                 181.0         .0            .0                  .0
189.0               1.8895                4.1803                .9278                  189.0         .0            .0                  .0
170.0               1.7251                4.092                 1.4481                 170.0         .0            .0                  .0
180.0               1.6022                4.0879                1.1042                 180.0         .0            .0                  .0
184.0               1.9297                4.1543                .9717                  184.0         .0            .0                  .0
186.0               1.4652                3.7153                1.3605                 186.0         .0            .0                  .0
180.0               1.9724                4.0522                1.2433                 180.0         .0            .0                  .0
190.0               1.8168                3.842                 1.2566                 190.0         .0            .0                  .0
174.0               1.7486                4.2718                1.0797                 174.0         .0            .0                  .0
181.0               1.8681                4.041                 1.2654                 181.0         .0            .0                  .0
181.0               1.4945                4.2566                1.0368                 181.0         .0            .0                  .0
178.0               1.8994                4.0752                1.2863                 178.0         .0            .0                  .0
177.0               1.8483                4.4138                .9135                  177.0         .0            .0                  .0
190.0               1.377                 4.4245                .538                   190.0         .0            .0                  .0
159.0               1.8313                4.8299                1.0616                 159.0         .0            .0                  .0
184.0               1.6216                4.6231                .5926                  184.0         .0            .0                  .0
180.0               1.4144                3.7924                1.3593                 180.0         .0            .0                  .0
169.0               1.8471                4.4018                1.1108                 169.0         .0            .0                  .0
179.0               1.9056                4.1789                1.0445                 179.0         .0            .0                  .0
179.0               1.6778                4.3952                .8614                  179.0         .0            .0                  .0
179.0               2.0722                4.0151                1.3485                 179.0         .0            .0                  .0
185.0               1.5699                4.4573                .6873                  185.0         .0            .0                  .0
185.0               1.8978                3.6457                1.4885                 185.0         .0            .0                  .0
177.0               1.8371                3.8281                1.5751                 177.0         .0            .0                  .0
185.0               1.8172                3.9949                1.1614                 185.0         .0            .0                  .0
177.0               1.9045                3.6947                1.5103                 177.0         .0            .0                  .0
183.0               1.8043                3.7451                1.534                  183.0         .0            .0                  .0
189.0               1.5632                3.9379                1.1728                 189.0         .0            .0                  .0
184.0               1.7838                4.0217                1.1112                 184.0         .0            .0                  .0
178.0               1.905                 4.0698                1.2519                 178.0         .0            .0                  .0
178.0               1.7821                3.9526                1.3277                 178.0         .0            .0                  .0
177.0               1.5393                4.2703                1.0991                 177.0         .0            .0                  .0
182.0               1.5574                3.609                 1.622                  182.0         .0            .0                  .0
184.0               1.773                 3.7321                1.3754                 184.0         .0            .0                  .0
176.0               2.1921                4.5557                .8031                  176.0         .0            .0                  .0
187.0               2.0053                3.8801                1.1994                 186.0         .0            .0                  .0
178.0               1.8212                4.5793                .7612                  179.0         .0            .0                  .0
176.0               1.7062                4.0654                1.3935                 176.0         .0            .0                  .0
177.0               1.8989                3.8272                1.503                  177.0         .0            .0                  .0
183.0               1.8098                4.261                 .9627                  183.0         .0            .0                  .0
3.0                 .0                    3.128                 1.2481                 2.0           .0            .0                  .0
Server 0, get requests: 0
Server 1, get requests: 0
Server 2, get requests: 0

Thread 1
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
91.0                2.3587                3.3304                2.7039                 92.0          .0            .0                  .0
160.0               1.3975                4.0815                1.0732                 160.0         .0            .0                  .0
161.0               1.9259                3.9015                1.5539                 161.0         .0            .0                  .0
166.0               1.8503                3.6435                1.8699                 166.0         .0            .0                  .0
173.0               1.7356                4.3453                1.0896                 173.0         .0            .0                  .0
