
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
96.0                7.433                 5.8699                .5578                  97.0          .0            .0                  .0
159.0               9.75                  4.7004                1.5043                 159.0         .0            .0                  .0
172.0               10.1676               4.4285                1.365                  172.0         .0            .0                  .0
186.0               9.8182                3.9487                1.3425                 186.0         .0            .0                  .0
183.0               9.7283                4.4835                .9836                  183.0         .0            .0                  .0
173.0               10.3621               4.685                 1.0485                 173.0         .0            .0                  .0
175.0               10.0852               4.4117                1.2267                 175.0         .0            .0                  .0
184.0               9.7297                3.9344                1.4359                 184.0         .0            .0                  .0
181.0               9.9066                4.6008                .8961                  181.0         .0            .0                  .0
173.0               10.0115               4.3392                1.4029                 173.0         .0            .0                  .0
186.0               9.016                 4.187                 1.1387                 186.0         .0            .0                  .0
174.0               10.4114               5.0411                .6223                  174.0         .0            .0                  .0
177.0               10.1404               4.22                  1.3753                 177.0         .0            .0                  .0
175.0               10.017                4.2767                1.3761                 175.0         .0            .0                  .0
174.0               10.4971               4.5312                1.1871                 174.0         .0            .0                  .0
177.0               9.8539                4.4884                1.113                  177.0         .0            .0                  .0
176.0               9.887                 5.0144                .605                   176.0         .0            .0                  .0
178.0               9.8827                4.519                 1.0209                 178.0         .0            .0                  .0
168.0               10.0                  4.1624                1.7096                 168.0         .0            .0                  .0
191.0               9.2708                4.0889                1.0859                 191.0         .0            .0                  .0
181.0               10.033                4.7178                .7427                  181.0         .0            .0                  .0
171.0               10.3837               4.7889                1.026                  171.0         .0            .0                  .0
172.0               10.2832               4.0572                1.6907                 172.0         .0            .0                  .0
176.0               10.1073               4.6031                1.0353                 176.0         .0            .0                  .0
176.0               10.0904               4.4226                1.1949                 176.0         .0            .0                  .0
186.0               9.5882                4.6024                .7112                  186.0         .0            .0                  .0
172.0               9.9595                4.7978                .9815                  172.0         .0            .0                  .0
173.0               9.8276                4.4526                1.2684                 173.0         .0            .0                  .0
186.0               9.6524                4.552                 .8023                  186.0         .0            .0                  .0
173.0               10.2701               4.7419                .9825                  173.0         .0            .0                  .0
175.0               10.1364               4.6353                1.0182                 175.0         .0            .0                  .0
160.0               10.9938               4.6019                1.613                  160.0         .0            .0                  .0
137.0               10.0                  7.154                 .0995                  137.0         .0            .0                  .0
173.0               10.2011               4.9463                .7876                  173.0         .0            .0                  .0
185.0               9.6344                4.4314                .9271                  185.0         .0            .0                  .0
172.0               10.237                4.6918                1.0333                 172.0         .0            .0                  .0
174.0               10.1771               4.8284                .894                   174.0         .0            .0                  .0
180.0               9.8122                4.6877                .824                   180.0         .0            .0                  .0
180.0               10.0442               4.1825                1.3108                 180.0         .0            .0                  .0
181.0               10.1593               4.7999                .6971                  181.0         .0            .0                  .0
181.0               9.4505                4.4521                1.0236                 181.0         .0            .0                  .0
176.0               9.774                 4.2832                1.3581                 176.0         .0            .0                  .0
158.0               10.522                4.7813                1.4794                 158.0         .0            .0                  .0
178.0               9.9441                4.4638                1.1                    178.0         .0            .0                  .0
167.0               10.5                  4.4221                1.4521                 167.0         .0            .0                  .0
173.0               9.8161                4.3088                1.4329                 173.0         .0            .0                  .0
178.0               9.7486                4.8568                .7409                  178.0         .0            .0                  .0
181.0               9.7967                4.6038                .8379                  181.0         .0            .0                  .0
175.0               10.3636               4.6888                .9998                  175.0         .0            .0                  .0
179.0               9.7333                4.3487                1.0939                 179.0         .0            .0                  .0
187.0               9.7713                4.0459                1.2917                 187.0         .0            .0                  .0
179.0               10.0278               4.4447                1.0945                 179.0         .0            .0                  .0
180.0               9.7127                4.2356                1.2557                 180.0         .0            .0                  .0
175.0               9.8523                4.7303                .8957                  175.0         .0            .0                  .0
171.0               9.7151                4.7156                1.0727                 171.0         .0            .0                  .0
193.0               9.232                 3.871                 1.2599                 193.0         .0            .0                  .0
175.0               9.9943                4.6129                1.0535                 175.0         .0            .0                  .0
172.0               10.0694               4.7238                1.043                  172.0         .0            .0                  .0
176.0               9.9435                4.5841                .9935                  176.0         .0            .0                  .0
171.0               9.9826                4.5579                1.2173                 171.0         .0            .0                  .0
1.0                 .0                    7.2697                .0556                  .0            .0            .0                  .0
Server 0, get requests: 0
Server 1, get requests: 0
