
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
363.0               18.3901               1.8236                .232                   .0            364.0         .0                  .0
540.0               20.3179               1.6796                .1482                  .0            540.0         .0                  .0
567.0               18.7623               1.6618                .0918                  .0            567.0         .0                  .0
509.0               19.7706               1.7956                .1649                  .0            509.0         .0                  .0
547.0               18.8996               1.6687                .148                   .0            547.0         .0                  .0
536.0               18.095                1.7585                .0929                  .0            536.0         .0                  .0
532.0               18.4765               1.7962                .0787                  .0            532.0         .0                  7.0
572.0               18.4956               1.6147                .1303                  .0            572.0         .0                  11.0
467.0               19.5406               2.0597                .0784                  .0            467.0         .0                  .0
510.0               19.4442               1.7656                .1798                  .0            510.0         .0                  .0
521.0               19.1054               1.7964                .1274                  .0            521.0         .0                  .0
536.0               19.6574               1.7725                .0794                  .0            536.0         .0                  .0
479.0               20.0396               1.9708                .1093                  .0            479.0         .0                  .0
504.0               19.4822               1.843                 .1426                  .0            505.0         .0                  .0
522.0               19.7342               1.7753                .1353                  .0            522.0         .0                  .0
510.0               19.9159               1.8408                .1146                  .0            510.0         .0                  .0
531.0               19.5526               1.6949                .1828                  .0            531.0         .0                  .0
539.0               19.7037               1.6876                .1629                  .0            539.0         .0                  .0
549.0               19.4327               1.6608                .1559                  .0            549.0         .0                  .0
494.0               19.8667               1.9046                .1136                  .0            494.0         .0                  .0
550.0               18.9946               1.6482                .1643                  .0            550.0         .0                  .0
560.0               18.6649               1.6375                .1427                  .0            560.0         .0                  3.0
512.0               20.8421               1.8653                .0821                  .0            512.0         .0                  10.0
540.0               19.1035               1.7157                .1285                  .0            540.0         .0                  2.0
503.0               19.877                1.8477                .1364                  .0            503.0         .0                  7.0
559.0               20.525                1.6722                .1071                  .0            559.0         .0                  .0
538.0               20.5065               1.7424                .118                   .0            538.0         .0                  .0
477.0               20.6276               1.9429                .1455                  .0            477.0         .0                  6.0
517.0               19.3243               1.8324                .0953                  .0            517.0         .0                  3.0
529.0               19.2736               1.756                 .1235                  .0            529.0         .0                  .0
539.0               19.5963               1.7719                .0824                  .0            539.0         .0                  .0
566.0               19.3527               1.6683                .0945                  .0            566.0         .0                  7.0
322.0               18.9257               1.713                 .1046                  .0            322.0         .0                  4.0
14.0                991.2                 100.441               .0485                  .0            14.0          .0                  .0
362.0               21.3278               1.6821                .079                   .0            362.0         .0                  5.0
41.0                207.381               23.2595               .043                   .0            41.0          .0                  .0
8.0                 826.5556              115.5585              .0453                  .0            8.0           .0                  .0
360.0               78.1496               6.7887                .1041                  .0            360.0         .0                  .0
548.0               19.3242               1.6686                .1539                  .0            548.0         .0                  .0
553.0               19.0036               1.6396                .1604                  .0            553.0         .0                  .0
538.0               18.9499               1.7022                .1589                  .0            538.0         .0                  .0
563.0               18.9911               1.6424                .1237                  .0            563.0         .0                  .0
562.0               18.2238               1.6781                .0958                  .0            562.0         .0                  3.0
541.0               18.9889               1.6587                .1902                  .0            541.0         .0                  16.0
561.0               19.1779               1.6236                .1505                  .0            561.0         .0                  15.0
582.0               19.2967               1.6188                .0913                  .0            582.0         .0                  18.0
542.0               18.8306               1.729                 .1097                  .0            542.0         .0                  9.0
526.0               18.9336               1.7458                .1484                  .0            526.0         .0                  2.0
551.0               18.9855               1.7065                .1082                  .0            551.0         .0                  8.0
565.0               18.977                1.6308                .1298                  .0            565.0         .0                  .0
518.0               19.2331               1.788                 .1326                  .0            518.0         .0                  .0
537.0               19.8569               1.7781                .0881                  .0            537.0         .0                  .0
567.0               19.7342               1.6544                .0944                  .0            567.0         .0                  1.0
523.0               19.5401               1.8044                .1012                  .0            523.0         .0                  5.0
549.0               19.36                 1.7471                .0647                  .0            549.0         .0                  8.0
524.0               19.4781               1.7691                .1452                  .0            524.0         .0                  .0
502.0               19.8091               1.8608                .0948                  .0            502.0         .0                  .0
588.0               18.8098               1.6159                .1052                  .0            588.0         .0                  .0
491.0               19.8211               1.9213                .1148                  .0            491.0         .0                  .0
6.0                 15.6667               2.5604                .0617                  .0            5.0           .0                  .0
Server 0, get requests: 9639
Server 1, get requests: 9840
Server 2, get requests: 9784

Thread 1
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
347.0               18.1264               1.8642                .2855                  .0            348.0         .0                  .0
421.0               20.455                2.2438                .1247                  .0            421.0         .0                  .0
554.0               18.7928               1.7152                .0824                  .0            554.0         .0                  .0
555.0               19.6583               1.677                 .115                   .0            555.0         .0                  .0
569.0               18.8737               1.6305                .1197                  .0            569.0         .0                  .0
