
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
12.0                .75                   1.8742                3.474                  3.0           .0            9.0                 .0
16.0                .0625                 2.7957                3.3083                 4.0           .0            12.0                .0
14.0                .0                    1.7259                2.938                  11.0          .0            3.0                 .0
15.0                .2                    2.7619                2.6123                 8.0           .0            7.0                 .0
15.0                .1333                 2.6207                1.3684                 6.0           .0            9.0                 .0
16.0                .0625                 1.4895                1.5759                 10.0          .0            6.0                 .0
15.0                .0                    2.9571                1.5567                 10.0          .0            5.0                 .0
15.0                .0                    2.6028                1.8301                 9.0           .0            6.0                 .0
17.0                .0588                 2.1763                1.291                  11.0          .0            6.0                 .0
15.0                .0                    2.1214                2.9338                 6.0           .0            9.0                 .0
17.0                .1176                 1.9677                3.1789                 9.0           .0            8.0                 .0
16.0                .125                  1.905                 2.8698                 6.0           .0            10.0                .0
15.0                .0                    2.6523                2.5228                 8.0           .0            7.0                 .0
13.0                .0769                 2.4135                2.7321                 7.0           .0            6.0                 .0
16.0                .125                  2.6523                4.8511                 8.0           .0            8.0                 .0
13.0                .0                    1.8637                1.5374                 4.0           .0            9.0                 .0
15.0                .0                    5.4797                1.1256                 9.0           .0            6.0                 .0
15.0                .0                    3.5277                2.4163                 4.0           .0            11.0                .0
14.0                .1429                 2.6927                4.2433                 7.0           .0            7.0                 .0
16.0                .0625                 1.4809                2.1136                 10.0          .0            6.0                 .0
16.0                .1875                 1.1654                2.1922                 6.0           .0            10.0                .0
15.0                .0                    2.4526                5.5707                 10.0          .0            5.0                 .0
15.0                .0667                 2.1817                2.5029                 4.0           .0            11.0                .0
13.0                .1429                 1.1751                4.9277                 9.0           .0            5.0                 .0
17.0                .0556                 1.3713                4.6579                 9.0           .0            8.0                 .0
15.0                .0667                 3.2083                5.0344                 4.0           .0            10.0                .0
16.0                .125                  1.4563                2.7495                 8.0           .0            8.0                 .0
15.0                .0625                 1.8801                4.3098                 10.0          .0            6.0                 .0
15.0                .1333                 1.0972                3.4088                 6.0           .0            8.0                 .0
17.0                .0                    2.5022                2.874                  8.0           .0            9.0                 .0
14.0                .0714                 2.0063                4.1472                 3.0           .0            11.0                .0
16.0                .2353                 2.1717                4.9319                 8.0           .0            9.0                 .0
16.0                .0625                 .9138                 1.1448                 10.0          .0            5.0                 .0
15.0                .1333                 2.0023                3.201                  7.0           .0            8.0                 .0
15.0                .0667                 2.4687                1.2464                 10.0          .0            5.0                 .0
14.0                .0                    1.5477                3.5188                 3.0           .0            11.0                .0
15.0                .0                    1.8942                2.7729                 9.0           .0            6.0                 .0
16.0                .125                  1.8663                3.0265                 7.0           .0            9.0                 .0
15.0                .0667                 1.2029                4.1733                 5.0           .0            10.0                .0
15.0                .2                    2.3359                5.6544                 8.0           .0            7.0                 .0
16.0                .0                    2.519                 1.5781                 6.0           .0            10.0                .0
14.0                .1429                 1.2634                1.9402                 6.0           .0            8.0                 .0
15.0                .1333                 1.6272                4.2971                 9.0           .0            6.0                 .0
14.0                .2667                 2.4271                3.2138                 12.0          .0            3.0                 .0
16.0                .0625                 2.0329                2.3935                 8.0           .0            7.0                 .0
16.0                .0                    2.8395                2.3168                 13.0          .0            3.0                 .0
13.0                .1538                 1.9006                4.3147                 7.0           .0            6.0                 .0
15.0                .0667                 2.2084                3.4574                 8.0           .0            7.0                 .0
16.0                .0625                 2.198                 2.6158                 9.0           .0            7.0                 .0
14.0                .2143                 3.3914                1.2004                 7.0           .0            7.0                 .0
15.0                .0667                 1.8973                2.7913                 4.0           .0            11.0                .0
