
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
17.0                .0588                 1.3712                1.0673                 8.0           .0            9.0                 .0
35.0                .0286                 .9234                 .8518                  17.0          .0            18.0                .0
32.0                .0938                 1.1735                .4911                  13.0          .0            19.0                .0
29.0                .0                    1.3743                .7713                  12.0          .0            17.0                .0
34.0                .0                    .9437                 .6127                  14.0          .0            20.0                .0
33.0                .1212                 1.0158                .5309                  16.0          .0            17.0                .0
33.0                .0606                 .9063                 .4364                  16.0          .0            17.0                .0
28.0                .1379                 .9235                 .7186                  13.0          .0            16.0                .0
41.0                .0488                 1.252                 .3822                  16.0          .0            24.0                .0
28.0                .0714                 1.5353                .9357                  15.0          .0            13.0                .0
23.0                .0                    3.357                 .3221                  12.0          .0            11.0                .0
27.0                .2222                 1.6204                1.2346                 10.0          .0            17.0                .0
26.0                .0                    1.8654                .9827                  14.0          .0            12.0                .0
25.0                .04                   1.9174                .5646                  15.0          .0            10.0                .0
30.0                .0333                 1.0752                .8192                  15.0          .0            15.0                .0
38.0                .0789                 1.013                 .4268                  16.0          .0            22.0                .0
37.0                .0541                 1.0462                .4215                  24.0          .0            13.0                .0
36.0                .0556                 1.2033                .4022                  11.0          .0            25.0                .0
25.0                .04                   1.5384                .6455                  13.0          .0            12.0                .0
37.0                .0541                 1.0657                .4615                  22.0          .0            15.0                .0
30.0                .0667                 1.0384                .609                   18.0          .0            12.0                .0
34.0                .0294                 2.0735                .2215                  14.0          .0            20.0                .0
34.0                .0882                 1.0783                .4086                  17.0          .0            17.0                .0
33.0                .0909                 1.5887                .177                   16.0          .0            17.0                .0
34.0                .0294                 1.0801                .8437                  18.0          .0            16.0                .0
29.0                .0                    1.1416                .4224                  11.0          .0            18.0                .0
46.0                .0435                 .9738                 .319                   21.0          .0            25.0                .0
34.0                .2059                 1.3778                .4802                  19.0          .0            15.0                .0
32.0                .0625                 1.1176                .6827                  17.0          .0            15.0                .0
34.0                .1471                 1.2404                .7157                  18.0          .0            16.0                .0
35.0                .0286                 1.3958                .315                   19.0          .0            16.0                .0
33.0                .0606                 1.0815                .5225                  13.0          .0            20.0                .0
33.0                .0                    .9119                 .3089                  13.0          .0            20.0                .0
37.0                .0541                 1.2269                .326                   15.0          .0            22.0                .0
36.0                .0556                 1.1116                .504                   18.0          .0            18.0                .0
36.0                .3333                 1.2538                .2915                  19.0          .0            17.0                .0
32.0                .0625                 .9775                 .4523                  19.0          .0            13.0                .0
37.0                .0811                 .9611                 .383                   17.0          .0            20.0                .0
34.0                .1176                 1.4371                .5006                  20.0          .0            14.0                .0
35.0                .0571                 .9686                 .6069                  16.0          .0            19.0                .0
39.0                .0256                 1.0574                .5108                  19.0          .0            20.0                .0
36.0                .0278                 1.0168                .2595                  21.0          .0            15.0                .0
36.0                .0556                 1.1625                .5501                  20.0          .0            16.0                .0
29.0                .1379                 1.9737                -.113                  15.0          .0            14.0                .0
35.0                .0571                 .9232                 .4931                  21.0          .0            14.0                .0
31.0                .0968                 .9742                 .6065                  18.0          .0            13.0                .0
41.0                .0238                 .923                  .3914                  20.0          .0            22.0                .0
40.0                .025                  .9518                 .3353                  18.0          .0            21.0                .0
