
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
29.0                .1034                 1.3771                .379                   18.0          11.0          .0                  .0
29.0                .1379                 1.7177                .3371                  16.0          13.0          .0                  .0
31.0                .1935                 1.3802                .2226                  17.0          14.0          .0                  .0
36.0                .0                    1.3307                .5726                  23.0          13.0          .0                  .0
40.0                .05                   1.1445                .2929                  19.0          21.0          .0                  .0
36.0                .0278                 1.1253                .1288                  15.0          21.0          .0                  .0
46.0                .087                  .9493                 .197                   15.0          31.0          .0                  .0
43.0                .093                  1.0658                .303                   22.0          21.0          .0                  .0
38.0                .0263                 1.2041                .1744                  20.0          18.0          .0                  .0
35.0                .0571                 .9547                 .2187                  13.0          22.0          .0                  .0
40.0                .075                  1.0138                .1508                  24.0          16.0          .0                  .0
32.0                .0625                 1.0898                .1257                  17.0          15.0          .0                  .0
40.0                .075                  1.0578                .1911                  22.0          18.0          .0                  .0
41.0                .122                  1.0506                .2531                  21.0          21.0          .0                  .0
36.0                .0556                 .9359                 .21                    17.0          18.0          .0                  .0
45.0                .0444                 1.4034                .0055                  22.0          23.0          .0                  .0
44.0                .0455                 1.1623                .1789                  23.0          21.0          .0                  .0
29.0                .0345                 2.2094                .1847                  16.0          13.0          .0                  .0
35.0                .1143                 1.7561                .7066                  18.0          17.0          .0                  .0
35.0                .0571                 1.2171                .3001                  16.0          19.0          .0                  .0
33.0                .0303                 1.4301                .9458                  17.0          16.0          .0                  .0
32.0                .0312                 1.6455                1.0928                 20.0          12.0          .0                  .0
45.0                .0222                 1.0356                .1377                  22.0          23.0          .0                  .0
47.0                .1064                 1.0211                .1556                  22.0          25.0          .0                  .0
47.0                .0                    1.0199                .3704                  31.0          16.0          .0                  .0
40.0                .075                  1.0589                .2927                  21.0          19.0          .0                  .0
43.0                .0233                 1.1001                .3176                  20.0          23.0          .0                  .0
43.0                .0455                 1.0941                .2328                  24.0          20.0          .0                  .0
46.0                .087                  1.0596                .1211                  19.0          26.0          .0                  .0
