
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
15.0                .0667                 2.3863                1.4392                 8.0           .0            7.0                 .0
27.0                .0741                 1.6429                1.6336                 13.0          .0            14.0                .0
23.0                .0435                 1.9908                .849                   10.0          .0            13.0                .0
24.0                .1667                 1.1731                .4805                  15.0          .0            9.0                 .0
21.0                .0                    1.348                 1.6388                 13.0          .0            8.0                 .0
28.0                .0357                 1.4851                .7516                  15.0          .0            13.0                .0
24.0                .0417                 1.0325                1.2245                 14.0          .0            10.0                .0
19.0                .2105                 1.4054                1.1375                 7.0           .0            12.0                .0
20.0                .3                    2.2523                1.4299                 10.0          .0            10.0                .0
23.0                .0435                 1.265                 .7912                  10.0          .0            13.0                .0
22.0                .1364                 1.6423                1.3456                 11.0          .0            11.0                .0
24.0                .0833                 1.3193                .605                   10.0          .0            14.0                .0
21.0                .1429                 2.1496                1.7959                 10.0          .0            11.0                .0
21.0                .0952                 1.1188                .9715                  14.0          .0            7.0                 .0
20.0                .15                   1.588                 1.2479                 11.0          .0            9.0                 .0
19.0                .2632                 2.5161                .8153                  10.0          .0            9.0                 .0
20.0                .05                   1.1966                1.6383                 13.0          .0            7.0                 .0
24.0                .0417                 1.23                  1.4448                 13.0          .0            11.0                .0
23.0                .087                  1.4602                1.3362                 13.0          .0            10.0                .0
23.0                .0435                 1.7253                .4223                  13.0          .0            10.0                .0
23.0                .0435                 1.5286                1.0027                 13.0          .0            10.0                .0
24.0                .0833                 1.8575                .3699                  13.0          .0            11.0                .0
24.0                .0417                 1.2598                1.1825                 10.0          .0            14.0                .0
19.0                .3                    1.2819                1.5225                 13.0          .0            7.0                 .0
20.0                .1                    1.4515                2.624                  8.0           .0            11.0                .0
20.0                .1                    1.4045                .5796                  10.0          .0            10.0                .0
27.0                .0                    1.2502                1.1387                 9.0           .0            18.0                .0
25.0                .4                    1.2866                1.8757                 16.0          .0            9.0                 .0
21.0                .0476                 1.4178                1.393                  10.0          .0            11.0                .0
23.0                .087                  2.5537                .8549                  14.0          .0            9.0                 .0
