
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
11.0                .1818                 2.8188                2.3685                 3.0           .0            8.0                 .0
17.0                .1765                 4.2587                .7313                  10.0          .0            7.0                 .0
13.0                .0769                 1.4794                3.5166                 5.0           .0            8.0                 .0
16.0                .0625                 1.2504                3.0599                 7.0           .0            9.0                 .0
14.0                .0                    1.8387                3.5693                 4.0           .0            10.0                .0
15.0                .0                    3.9475                .4827                  6.0           .0            9.0                 .0
17.0                .0                    1.9881                .6796                  11.0          .0            6.0                 .0
14.0                .0714                 6.436                 -.6648                 9.0           .0            5.0                 .0
17.0                .1765                 4.2434                -.6006                 7.0           .0            10.0                .0
18.0                .0                    3.9197                .0931                  9.0           .0            9.0                 .0
17.0                .1176                 3.9499                .6791                  10.0          .0            7.0                 .0
15.0                .1333                 5.5945                2.05                   9.0           .0            6.0                 .0
13.0                .0769                 5.8651                -.3437                 8.0           .0            5.0                 .0
15.0                .2                    7.4201                .1509                  9.0           .0            6.0                 .0
17.0                .0                    4.4594                1.0162                 9.0           .0            8.0                 .0
15.0                .1333                 3.1277                -.0302                 7.0           .0            8.0                 .0
16.0                .0588                 4.1754                .4483                  11.0          .0            6.0                 .0
17.0                .0588                 2.2781                3.068                  7.0           .0            9.0                 .0
16.0                .0625                 3.5308                .1401                  10.0          .0            6.0                 .0
15.0                .0667                 2.7458                1.1686                 9.0           .0            6.0                 .0
17.0                .0                    2.4546                1.7657                 6.0           .0            11.0                .0
15.0                .0667                 5.5502                .419                   10.0          .0            5.0                 .0
16.0                .0625                 2.5008                1.1248                 9.0           .0            7.0                 .0
15.0                .0                    2.8244                .8015                  7.0           .0            8.0                 .0
15.0                .0667                 3.3771                2.1986                 10.0          .0            5.0                 .0
21.0                .1429                 3.2883                .1022                  8.0           .0            13.0                .0
15.0                .0667                 4.5514                1.3367                 8.0           .0            7.0                 .0
18.0                .0                    3.7057                .5611                  10.0          .0            8.0                 .0
18.0                .0556                 4.1657                .8013                  11.0          .0            7.0                 .0
16.0                .125                  3.6991                .0301                  9.0           .0            7.0                 .0
16.0                .0625                 6.2529                -1.6046                8.0           .0            8.0                 .0
15.0                .1333                 4.0689                -.5822                 11.0          .0            4.0                 .0
14.0                .0667                 2.1554                .094                   9.0           .0            6.0                 .0
18.0                .1111                 4.1445                .3474                  10.0          .0            7.0                 .0
18.0                .0                    3.2896                .352                   11.0          .0            7.0                 .0
14.0                .0714                 5.1312                -.0196                 4.0           .0            10.0                .0
15.0                .0                    4.2845                -.3785                 6.0           .0            9.0                 .0
16.0                .0                    5.2704                .2176                  9.0           .0            7.0                 .0
14.0                .0                    1.7066                1.4076                 7.0           .0            7.0                 .0
13.0                .0                    2.8649                3.4816                 8.0           .0            6.0                 .0
17.0                .0                    4.0882                -.2416                 5.0           .0            11.0                .0
16.0                .1875                 4.7023                -.0998                 7.0           .0            9.0                 .0
16.0                .0                    4.4024                -.2862                 8.0           .0            8.0                 .0
15.0                .1333                 3.4684                .4719                  8.0           .0            7.0                 .0
16.0                .125                  2.3601                1.8502                 10.0          .0            6.0                 .0
15.0                .0                    3.6673                2.0387                 10.0          .0            5.0                 .0
16.0                .0625                 3.6542                1.423                  7.0           .0            9.0                 .0
15.0                .0667                 2.8258                1.8466                 9.0           .0            6.0                 .0
17.0                .0                    2.86                  3.3122                 6.0           .0            12.0                .0
18.0                .1111                 2.9323                2.6032                 6.0           .0            11.0                .0
16.0                .0                    2.0676                2.0892                 6.0           .0            10.0                .0
13.0                .0769                 2.7601                6.3977                 10.0          .0            3.0                 .0
16.0                .0625                 4.5548                .4533                  8.0           .0            8.0                 .0
