
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
39.0                .675                  10.1994               1.0167                 .0            40.0          .0                  .0
44.0                .2889                 13.4149               .8088                  .0            44.0          .0                  .0
42.0                .2791                 13.9126               .4361                  .0            42.0          .0                  .0
48.0                .449                  12.8711               .6928                  .0            48.0          .0                  .0
47.0                .7292                 12.9199               .7333                  .0            47.0          .0                  .0
49.0                .4                    13.7907               .0585                  .0            49.0          .0                  .0
44.0                .4318                 13.9643               .0839                  .0            43.0          .0                  .0
42.0                .6047                 14.0088               .0746                  .0            43.0          .0                  .0
46.0                .5217                 13.7636               .735                   .0            45.0          .0                  .0
44.0                .3182                 14.2138               .445                   .0            44.0          .0                  .0
43.0                .2326                 14.1525               .0638                  .0            43.0          .0                  .0
42.0                .2857                 13.5868               1.8883                 .0            42.0          .0                  .0
44.0                .6889                 14.2445               .4247                  .0            45.0          .0                  .0
45.0                .1739                 15.1356               .0643                  .0            45.0          .0                  .0
48.0                .2041                 13.816                .0698                  .0            48.0          .0                  .0
44.0                .2889                 14.8624               1.9614                 .0            44.0          .0                  .0
47.0                .4565                 14.8306               .4037                  .0            46.0          .0                  .0
44.0                .3333                 14.3261               .4168                  .0            45.0          .0                  .0
45.0                .4348                 13.2898               .3872                  .0            45.0          .0                  .0
48.0                .6042                 14.7396               .3813                  .0            47.0          .0                  .0
44.0                .7045                 13.9873               .3823                  .0            44.0          .0                  .0
44.0                .4318                 14.6444               .0525                  .0            44.0          .0                  .0
44.0                .2                    13.9774               .4022                  .0            45.0          .0                  .0
45.0                .4                    14.6033               1.0466                 .0            44.0          .0                  .0
45.0                .4                    14.5226               .0707                  .0            45.0          .0                  .0
43.0                .3864                 14.0025               .0675                  .0            44.0          .0                  .0
47.0                .7292                 13.7356               .1495                  .0            47.0          .0                  .0
51.0                .4902                 13.1233               .0522                  .0            50.0          .0                  .0
42.0                .5581                 14.8233               1.0712                 .0            43.0          .0                  .0
46.0                .5532                 14.4694               .0674                  .0            46.0          .0                  .0
47.0                .375                  13.4172               .9793                  .0            47.0          .0                  .0
43.0                .5455                 13.826                .0447                  .0            43.0          .0                  .0
47.0                .4375                 13.419                .628                   .0            47.0          .0                  .0
48.0                .5714                 13.641                1.3084                 .0            48.0          .0                  .0
45.0                .7333                 13.0515               .7215                  .0            44.0          .0                  .0
45.0                .7111                 14.3446               .0569                  .0            45.0          .0                  .0
46.0                .383                  14.1292               .3089                  .0            47.0          .0                  .0
47.0                .3617                 14.5993               .4375                  .0            46.0          .0                  .0
43.0                .5455                 13.5611               .4176                  .0            44.0          .0                  .0
44.0                .4222                 14.5204               .409                   .0            44.0          .0                  .0
47.0                .3125                 14.1931               .0558                  .0            47.0          .0                  .0
48.0                .7083                 13.7649               .0569                  .0            47.0          .0                  .0
45.0                .4667                 14.3727               .7552                  .0            45.0          .0                  .0
49.0                .68                   14.1213               .0548                  .0            50.0          .0                  .0
46.0                .4348                 14.0542               .7411                  .0            45.0          .0                  .0
43.0                .25                   13.5656               1.0918                 .0            44.0          .0                  .0
48.0                .5306                 13.2801               .3457                  .0            48.0          .0                  .0
45.0                .5778                 13.9263               .3995                  .0            44.0          .0                  .0
43.0                .5116                 15.1085               1.1463                 .0            43.0          .0                  .0
46.0                .3478                 14.3269               .0545                  .0            46.0          .0                  .0
41.0                .6341                 13.7616               .42                    .0            41.0          .0                  .0
42.0                .9767                 13.4509               .4215                  .0            43.0          .0                  .0
41.0                .5                    13.9055               .4464                  .0            41.0          .0                  .0
46.0                .766                  13.9951               .3895                  .0            46.0          .0                  .0
46.0                .5106                 13.8874               .725                   .0            46.0          .0                  .0
45.0                .4565                 13.4471               .7425                  .0            45.0          .0                  .0
45.0                .4783                 14.3994               .4068                  .0            45.0          .0                  .0
48.0                .5714                 14.3704               .0523                  .0            48.0          .0                  .0
45.0                .4783                 14.6909               .3816                  .0            45.0          .0                  .0
46.0                .766                  13.2232               .4027                  .0            46.0          .0                  .0
2.0                 .0                    12.2282               .0378                  .0            1.0           .0                  .0
Server 0, get requests: 2708

Thread 1
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
41.0                1.1707                9.2143                1.03                   .0            41.0          .0                  .0
43.0                .3023                 13.2813               .8427                  .0            43.0          .0                  .0
44.0                .5909                 14.247                .4193                  .0            44.0          .0                  .0
47.0                .617                  13.8451               .0552                  .0            47.0          .0                  .0
44.0                .9318                 13.2266               .0649                  .0            44.0          .0                  .0
42.0                .5116                 14.1677               .0725                  .0            43.0          .0                  .0
44.0                .3333                 14.1034               .1026                  .0            44.0          .0                  .0
42.0                .3256                 14.2024               .4305                  .0            42.0          .0                  .0
46.0                .617                  13.7434               .4288                  .0            46.0          .0                  .0
43.0                .2558                 14.3301               2.2705                 .0            42.0          .0                  .0
41.0                .3095                 13.7405               1.222                  .0            42.0          .0                  .0
42.0                .5714                 13.6587               1.1022                 .0            41.0          .0                  .0
48.0                .5102                 14.2751               .1328                  .0            49.0          .0                  .0
44.0                .25                   14.2849               .4066                  .0            43.0          .0                  .0
45.0                .3043                 14.8202               .4238                  .0            46.0          .0                  .0
49.0                .3                    14.1502               .3503                  .0            49.0          .0                  .0
50.0                .36                   14.5595               .364                   .0            49.0          .0                  .0
43.0                .3488                 14.0722               .4213                  .0            43.0          .0                  .0
46.0                .6596                 13.3818               .0559                  .0            47.0          .0                  .0
49.0                .5102                 14.6172               .3809                  .0            48.0          .0                  .0
42.0                .6047                 14.6514               .0657                  .0            43.0          .0                  .0
44.0                .4444                 14.1768               .7939                  .0            44.0          .0                  .0
48.0                .3542                 13.6872               .3484                  .0            47.0          .0                  .0
47.0                .5532                 14.0536               .0596                  .0            47.0          .0                  .0
43.0                .5227                 14.5372               .4241                  .0            44.0          .0                  .0
48.0                .4583                 13.7123               .0641                  .0            47.0          .0                  .0
47.0                .8298                 13.1269               .0573                  .0            47.0          .0                  .0
45.0                .3556                 13.6143               .4193                  .0            45.0          .0                  .0
47.0                .5833                 13.6402               .7053                  .0            48.0          .0                  .0
47.0                .3404                 14.2001               .7048                  .0            46.0          .0                  .0
50.0                .26                   13.9629               .6374                  .0            50.0          .0                  .0
