
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
111.0               .0721                 1.1285                .0495                  111.0         .0            .0                  .0
132.0               .0682                 2.2818                .0294                  132.0         .0            .0                  .0
154.0               .0909                 1.2072                .0357                  154.0         .0            .0                  .0
157.0               .0506                 1.2318                .023                   158.0         .0            .0                  .0
189.0               .0842                 1.0408                .0242                  189.0         .0            .0                  .0
168.0               .0536                 1.0829                .0215                  167.0         .0            .0                  .0
166.0               .0422                 1.087                 .0238                  166.0         .0            .0                  .0
190.0               .0419                 .9325                 .021                   191.0         .0            .0                  .0
163.0               .0429                 1.2437                .0213                  162.0         .0            .0                  .0
159.0               .0875                 1.1443                .023                   160.0         .0            .0                  .0
69.0                .0725                 7.9432                .021                   68.0          .0            .0                  .0
5.0                 .1667                 1.0924                .0239                  6.0           .0            .0                  .0
55.0                .0545                 12.8247               .0246                  54.0          .0            .0                  .0
122.0               .0246                 1.0909                .0204                  122.0         .0            .0                  .0
163.0               .1288                 1.0652                .0228                  163.0         .0            .0                  .0
176.0               .0511                 1.1093                .0214                  176.0         .0            .0                  .0
179.0               .0222                 1.124                 .022                   180.0         .0            .0                  .0
167.0               .0958                 1.1002                .0217                  166.0         .0            .0                  .0
89.0                .0562                 1.0638                .0213                  89.0          .0            .0                  .0
80.0                .05                   3.629                 .0216                  80.0          .0            .0                  .0
95.0                .0526                 1.1519                .0227                  95.0          .0            .0                  .0
163.0               .1166                 1.3039                .0216                  163.0         .0            .0                  .0
136.0               .0515                 1.5519                .0206                  136.0         .0            .0                  .0
178.0               .0506                 1.1783                .0249                  178.0         .0            .0                  .0
175.0               .0743                 1.1168                .0214                  175.0         .0            .0                  .0
152.0               .0724                 1.2678                .0239                  152.0         .0            .0                  .0
185.0               .043                  1.031                 .0205                  186.0         .0            .0                  .0
162.0               .0494                 1.1891                .0266                  161.0         .0            .0                  .0
156.0               .0449                 1.2436                .0211                  156.0         .0            .0                  .0
149.0               .0403                 1.1714                .0228                  149.0         .0            .0                  .0
