
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
30.0                .0333                 1.1561                .7912                  .0            30.0          .0                  .0
34.0                .1471                 1.3354                .0765                  .0            34.0          .0                  .0
36.0                .1111                 1.2707                .0549                  .0            36.0          .0                  .0
31.0                .0645                 1.1312                .0521                  .0            31.0          .0                  .0
44.0                .0909                 .9713                 .0371                  .0            44.0          .0                  2.0
40.0                .1                    .9908                 .0515                  .0            40.0          .0                  .0
43.0                .093                  1.1397                .047                   .0            43.0          .0                  3.0
53.0                .0377                 1.0309                .0661                  .0            53.0          .0                  .0
45.0                .0444                 .9705                 .0442                  .0            45.0          .0                  .0
48.0                .0833                 1.2476                .0499                  .0            48.0          .0                  3.0
35.0                .0571                 .9465                 .054                   .0            35.0          .0                  1.0
45.0                .0889                 .9777                 .0548                  .0            45.0          .0                  2.0
40.0                .075                  1.0133                .0537                  .0            40.0          .0                  1.0
41.0                .0976                 1.1885                .0908                  .0            41.0          .0                  .0
37.0                .027                  1.6082                .0451                  .0            37.0          .0                  .0
43.0                .093                  1.0948                .0455                  .0            43.0          .0                  .0
48.0                .0833                 .9773                 .0527                  .0            48.0          .0                  1.0
50.0                .2                    .9688                 .0475                  .0            50.0          .0                  .0
40.0                .075                  1.0469                .0465                  .0            40.0          .0                  .0
42.0                .0238                 1.1474                .0487                  .0            42.0          .0                  .0
48.0                .1042                 1.1758                .0603                  .0            48.0          .0                  .0
46.0                .1087                 1.0486                .0508                  .0            46.0          .0                  1.0
43.0                .1628                 1.1541                .0585                  .0            43.0          .0                  .0
41.0                .0488                 .9793                 .0596                  .0            41.0          .0                  .0
43.0                .093                  .9314                 .0465                  .0            43.0          .0                  1.0
44.0                .0227                 .9691                 .0527                  .0            44.0          .0                  .0
47.0                .0638                 1.1091                .049                   .0            47.0          .0                  1.0
45.0                .0667                 .9668                 .062                   .0            45.0          .0                  1.0
47.0                .0213                 .9498                 .0493                  .0            47.0          .0                  .0
50.0                .12                   .9652                 .0432                  .0            50.0          .0                  2.0
44.0                .0682                 1.0271                .068                   .0            44.0          .0                  2.0
40.0                .15                   1.0591                .052                   .0            40.0          .0                  .0
46.0                .1739                 1.0142                .0484                  .0            46.0          .0                  1.0
38.0                .1579                 .9333                 .103                   .0            38.0          .0                  .0
41.0                .0976                 1.03                  .0532                  .0            41.0          .0                  2.0
42.0                .0                    1.3084                .0521                  .0            42.0          .0                  1.0
46.0                .1087                 1.1952                .0417                  .0            46.0          .0                  .0
45.0                .2222                 1.0313                .041                   .0            45.0          .0                  .0
51.0                .098                  1.0254                .0283                  .0            51.0          .0                  2.0
56.0                .125                  .9241                 .0346                  .0            56.0          .0                  1.0
49.0                .0816                 1.0791                .0457                  .0            49.0          .0                  .0
47.0                .0426                 1.0673                .047                   .0            47.0          .0                  .0
49.0                .0612                 .9933                 .05                    .0            49.0          .0                  .0
46.0                .0652                 .9297                 .0403                  .0            46.0          .0                  1.0
44.0                .0909                 .9859                 .0499                  .0            44.0          .0                  .0
48.0                .0208                 1.0716                .0401                  .0            48.0          .0                  .0
47.0                .0213                 1.0776                .0447                  .0            47.0          .0                  1.0
47.0                .0213                 1.1527                .0464                  .0            47.0          .0                  .0
47.0                .0851                 1.0842                .0997                  .0            47.0          .0                  .0
52.0                .0962                 1.1792                .0345                  .0            52.0          .0                  1.0
43.0                .0465                 1.1139                .0508                  .0            43.0          .0                  .0
44.0                .0227                 1.1177                .0449                  .0            44.0          .0                  1.0
49.0                .1224                 1.0462                .0466                  .0            49.0          .0                  .0
38.0                .0                    .994                  .0475                  .0            38.0          .0                  1.0
44.0                .0455                 .8975                 .0411                  .0            44.0          .0                  1.0
50.0                .04                   1.1052                .0499                  .0            50.0          .0                  2.0
39.0                .0256                 1.2187                .039                   .0            39.0          .0                  1.0
47.0                .1277                 .8844                 .0384                  .0            47.0          .0                  2.0
48.0                .0417                 1.0599                .0624                  .0            48.0          .0                  2.0
47.0                .0426                 1.2356                .0484                  .0            47.0          .0                  2.0
1.0                 1.0                   6.5164                .0424                  .0            1.0           .0                  .0
Server 0, get requests: 2654

Thread 1
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
29.0                .069                  1.5937                .4241                  .0            29.0          .0                  .0
28.0                .0                    1.0867                .0595                  .0            28.0          .0                  .0
34.0                .0588                 .9534                 .037                   .0            34.0          .0                  1.0
33.0                .2424                 1.4791                .0623                  .0            33.0          .0                  .0
42.0                .0238                 1.1478                .0575                  .0            42.0          .0                  .0
38.0                .1579                 1.7757                .0378                  .0            38.0          .0                  1.0
41.0                .0488                 .9984                 .0574                  .0            41.0          .0                  1.0
49.0                .0612                 1.0072                .0413                  .0            49.0          .0                  1.0
48.0                .1042                 1.0136                .0252                  .0            48.0          .0                  2.0
41.0                .0732                 1.1374                .0523                  .0            41.0          .0                  2.0
37.0                .0541                 1.3339                .0316                  .0            37.0          .0                  1.0
44.0                .1364                 1.0886                .0402                  .0            44.0          .0                  1.0
39.0                .05                   1.071                 .064                   .0            40.0          .0                  .0
43.0                .0465                 .9409                 .103                   .0            42.0          .0                  1.0
41.0                .2143                 1.0966                .0441                  .0            42.0          .0                  1.0
40.0                .1026                 1.0042                .0297                  .0            39.0          .0                  2.0
47.0                .1064                 1.0269                .0435                  .0            47.0          .0                  1.0
50.0                .08                   1.0537                .1003                  .0            50.0          .0                  1.0
44.0                .0682                 .9996                 .0483                  .0            44.0          .0                  .0
35.0                .0286                 1.2179                .0686                  .0            35.0          .0                  .0
41.0                .1429                 1.0469                .057                   .0            42.0          .0                  .0
41.0                .0732                 .9575                 .0626                  .0            40.0          .0                  .0
48.0                .1042                 1.0463                .1048                  .0            48.0          .0                  1.0
46.0                .1087                 1.2494                .0493                  .0            46.0          .0                  .0
49.0                .1224                 1.0175                .0826                  .0            49.0          .0                  3.0
45.0                .0889                 1.3296                .0845                  .0            45.0          .0                  .0
49.0                .1224                 .9715                 .0489                  .0            49.0          .0                  2.0
44.0                .0455                 .9542                 .0562                  .0            44.0          .0                  .0
47.0                .1277                 .8576                 .0583                  .0            47.0          .0                  .0
49.0                .1224                 .9793                 .0533                  .0            49.0          .0                  1.0
37.0                .1351                 1.0319                .0727                  .0            37.0          .0                  1.0
45.0                .0889                 1.2054                .0499                  .0            45.0          .0                  .0
41.0                .0976                 1.0796                .0593                  .0            41.0          .0                  .0
46.0                .087                  1.0267                .0556                  .0            46.0          .0                  .0
43.0                .1395                 1.0566                .0385                  .0            43.0          .0                  2.0
44.0                .1364                 1.2571                .0472                  .0            44.0          .0                  2.0
45.0                .0889                 1.2132                .0447                  .0            45.0          .0                  1.0
45.0                .0444                 .975                  .0705                  .0            45.0          .0                  2.0
41.0                .0952                 1.1596                .0673                  .0            42.0          .0                  .0
46.0                .1739                 1.1064                .0534                  .0            45.0          .0                  1.0
45.0                .1333                 1.1965                .055                   .0            45.0          .0                  .0
47.0                .0426                 1.2016                .0473                  .0            47.0          .0                  1.0
47.0                .1064                 1.0604                .0463                  .0            47.0          .0                  2.0
41.0                .0732                 .9673                 .0418                  .0            41.0          .0                  .0
45.0                .2                    1.2755                .0293                  .0            45.0          .0                  1.0
50.0                .04                   1.0341                .0372                  .0            50.0          .0                  1.0
43.0                .1163                 1.029                 .0715                  .0            43.0          .0                  1.0
51.0                .0784                 1.3617                .0502                  .0            51.0          .0                  .0
52.0                .0577                 1.0873                .0413                  .0            52.0          .0                  .0
45.0                .0444                 1.0506                .0423                  .0            45.0          .0                  .0
51.0                .0588                 1.3238                .0518                  .0            51.0          .0                  2.0
42.0                .0698                 1.0159                .0511                  .0            43.0          .0                  1.0
37.0                .1622                 1.5316                .0438                  .0            36.0          .0                  .0
45.0                .0222                 .9325                 .0444                  .0            45.0          .0                  .0
49.0                .0408                 .9407                 .0514                  .0            49.0          .0                  1.0
40.0                .025                  .9925                 .07                    .0            40.0          .0                  .0
45.0                .0889                 1.1091                .0514                  .0            45.0          .0                  1.0
47.0                .0638                 .953                  .1445                  .0            47.0          .0                  1.0
45.0                .0444                 1.1358                .0783                  .0            45.0          .0                  1.0
47.0                .1064                 1.0709                .07                    .0            47.0          .0                  2.0
Server 0, get requests: 2609

Thread 2
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
29.0                .2069                 1.4463                .5109                  .0            29.0          .0                  .0
37.0                .1892                 1.2044                .0785                  .0            37.0          .0                  .0
33.0                .1818                 1.0104                .0545                  .0            33.0          .0                  .0
35.0                .1429                 1.0173                .0569                  .0            35.0          .0                  .0
50.0                .08                   .9718                 .0577                  .0            50.0          .0                  .0
43.0                .0698                 1.0166                .1228                  .0            43.0          .0                  1.0
45.0                .0667                 .9454                 .0512                  .0            45.0          .0                  1.0
41.0                .0732                 1.0728                .0732                  .0            41.0          .0                  .0
43.0                .0                    1.0711                .036                   .0            43.0          .0                  1.0
36.0                .0556                 1.1496                .0506                  .0            36.0          .0                  .0
44.0                .0909                 .9148                 .0577                  .0            44.0          .0                  2.0
37.0                .0541                 1.2128                .0481                  .0            37.0          .0                  .0
37.0                .0                    .9892                 .0391                  .0            37.0          .0                  1.0
35.0                .0286                 1.1644                .0462                  .0            35.0          .0                  .0
34.0                .0294                 1.2579                .0533                  .0            34.0          .0                  .0
39.0                .0513                 .9737                 .0487                  .0            39.0          .0                  .0
45.0                .0444                 .9681                 .0472                  .0            45.0          .0                  .0
51.0                .098                  .9941                 .0655                  .0            51.0          .0                  .0
45.0                .087                  1.0671                .0519                  .0            46.0          .0                  .0
42.0                .0476                 1.0439                .0642                  .0            41.0          .0                  .0
46.0                .0652                 1.0315                .048                   .0            46.0          .0                  .0
44.0                .0909                 1.0507                .0539                  .0            44.0          .0                  2.0
38.0                .2105                 .9877                 .0645                  .0            38.0          .0                  .0
43.0                .0465                 .9263                 .0367                  .0            43.0          .0                  2.0
48.0                .0625                 1.327                 .0552                  .0            48.0          .0                  2.0
40.0                .1                    1.4345                .0782                  .0            40.0          .0                  .0
44.0                .0455                 .9898                 .051                   .0            44.0          .0                  1.0
40.0                .175                  1.0865                .0335                  .0            40.0          .0                  3.0
44.0                .0455                 .9681                 .0441                  .0            44.0          .0                  1.0
51.0                .1176                 .9906                 .0539                  .0            51.0          .0                  .0
39.0                .0256                 .9782                 .0507                  .0            39.0          .0                  .0
46.0                .1304                 1.1272                .0297                  .0            46.0          .0                  2.0
39.0                .1282                 1.0422                .0546                  .0            39.0          .0                  3.0
35.0                .1429                 .9775                 .0456                  .0            35.0          .0                  1.0
46.0                .087                  .9114                 .0641                  .0            46.0          .0                  .0
42.0                .0476                 .9613                 .0313                  .0            42.0          .0                  2.0
43.0                .0465                 1.041                 .0447                  .0            43.0          .0                  .0
44.0                .0455                 1.1204                .0798                  .0            44.0          .0                  2.0
50.0                .1                    .9994                 .0466                  .0            50.0          .0                  .0
45.0                .1333                 .9621                 .0469                  .0            45.0          .0                  .0
42.0                .0                    1.0226                .049                   .0            42.0          .0                  1.0
40.0                .075                  .9869                 .05                    .0            40.0          .0                  2.0
42.0                .0714                 .9905                 .1237                  .0            42.0          .0                  2.0
45.0                .0667                 1.0149                .0425                  .0            45.0          .0                  .0
45.0                .0889                 1.0337                .0432                  .0            45.0          .0                  .0
47.0                .1064                 1.0425                .0858                  .0            47.0          .0                  .0
47.0                .1702                 .9929                 .0607                  .0            47.0          .0                  2.0
41.0                .0244                 1.0208                .0467                  .0            41.0          .0                  2.0
43.0                .0233                 1.081                 .044                   .0            43.0          .0                  .0
46.0                .0652                 .9746                 .0571                  .0            46.0          .0                  .0
44.0                .3409                 1.2356                -.0013                 .0            44.0          .0                  3.0
44.0                .1136                 1.1427                .0606                  .0            44.0          .0                  1.0
49.0                .2041                 1.022                 .0531                  .0            49.0          .0                  3.0
49.0                .0612                 1.0102                .0465                  .0            49.0          .0                  .0
48.0                .0625                 1.0854                .035                   .0            48.0          .0                  2.0
48.0                .0833                 1.1261                .0447                  .0            48.0          .0                  .0
39.0                .0769                 .9929                 .0353                  .0            39.0          .0                  1.0
43.0                .1628                 1.2911                .0439                  .0            43.0          .0                  .0
40.0                .075                  1.1043                .0437                  .0            40.0          .0                  .0
41.0                .1707                 1.184                 .0445                  .0            41.0          .0                  1.0
