
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
192.0               1.0829                2.1549                .1524                  193.0         .0            .0                  .0
333.0               7.2066                2.6918                .0959                  333.0         .0            .0                  .0
402.0               8.4342                2.4364                .0279                  402.0         .0            .0                  .0
424.0               10.1106               2.3206                .0281                  424.0         .0            .0                  .0
431.0               10.0926               2.2777                .0304                  431.0         .0            .0                  .0
447.0               10.0536               2.1672                .0421                  447.0         .0            .0                  .0
436.0               10.611                2.2656                .0268                  436.0         .0            .0                  .0
431.0               10.2245               2.2836                .0261                  431.0         .0            .0                  .0
443.0               10.1171               2.213                 .0396                  443.0         .0            .0                  .0
437.0               10.153                2.2445                .027                   437.0         .0            .0                  .0
423.0               10.6557               2.3116                .0375                  423.0         .0            .0                  .0
430.0               9.8469                2.2562                .0531                  430.0         .0            .0                  .0
445.0               10.3139               2.203                 .0413                  445.0         .0            .0                  .0
428.0               10.2424               2.2941                .0269                  428.0         .0            .0                  .0
444.0               9.973                 2.2268                .0254                  444.0         .0            .0                  .0
442.0               10.3386               2.2221                .0293                  442.0         .0            .0                  .0
432.0               10.03                 2.2816                .0275                  432.0         .0            .0                  .0
411.0               10.4782               2.3764                .0251                  411.0         .0            .0                  .0
428.0               10.4942               2.2928                .0331                  428.0         .0            .0                  .0
440.0               9.9342                2.2136                .0386                  440.0         .0            .0                  .0
446.0               10.226                2.1986                .0402                  446.0         .0            .0                  .0
450.0               10.0333               2.1584                .0391                  450.0         .0            .0                  .0
448.0               10.2628               2.1836                .0258                  448.0         .0            .0                  .0
446.0               10.1749               2.1754                .0425                  445.0         .0            .0                  .0
440.0               10.7217               2.2284                .0412                  441.0         .0            .0                  .0
444.0               10.3124               2.214                 .0275                  444.0         .0            .0                  .0
455.0               10.2873               2.1666                .0254                  455.0         .0            .0                  .0
421.0               10.7583               2.3375                .0262                  421.0         .0            .0                  .0
439.0               10.3205               2.2322                .0405                  439.0         .0            .0                  .0
427.0               10.236                2.2827                .0391                  427.0         .0            .0                  .0
425.0               10.6408               2.2796                .0386                  425.0         .0            .0                  .0
431.0               10.4468               2.3036                .0249                  431.0         .0            .0                  .0
434.0               10.5356               2.2704                .0252                  434.0         .0            .0                  .0
446.0               10.3893               2.1897                .0449                  446.0         .0            .0                  .0
450.0               10.1996               2.1786                .0261                  450.0         .0            .0                  .0
459.0               9.9391                2.1516                .0276                  459.0         .0            .0                  .0
425.0               10.7887               2.3256                .0262                  425.0         .0            .0                  .0
444.0               10.5348               2.2219                .0256                  444.0         .0            .0                  .0
461.0               10.0866               2.1338                .0253                  461.0         .0            .0                  .0
426.0               10.1803               2.303                 .033                   426.0         .0            .0                  .0
449.0               10.2044               2.1893                .0251                  449.0         .0            .0                  .0
444.0               10.0202               2.228                 .0277                  444.0         .0            .0                  .0
457.0               10.3537               2.1544                .0272                  457.0         .0            .0                  .0
437.0               10.5228               2.2266                .0542                  437.0         .0            .0                  .0
443.0               10.2342               2.212                 .0257                  443.0         .0            .0                  .0
456.0               10.0284               2.1479                .0509                  456.0         .0            .0                  .0
442.0               9.9819                2.2119                .0262                  442.0         .0            .0                  .0
428.0               10.2611               2.3155                .0252                  428.0         .0            .0                  .0
430.0               10.2622               2.278                 .0274                  430.0         .0            .0                  .0
447.0               10.2054               2.2128                .0252                  447.0         .0            .0                  .0
450.0               9.6319                2.1942                .0255                  450.0         .0            .0                  .0
459.0               10.1913               2.1446                .0273                  459.0         .0            .0                  .0
437.0               10.6575               2.2564                .0267                  437.0         .0            .0                  .0
442.0               10.1986               2.2271                .0275                  442.0         .0            .0                  .0
425.0               10.3592               2.3102                .0297                  425.0         .0            .0                  .0
452.0               9.9426                2.1807                .0269                  452.0         .0            .0                  .0
457.0               9.7576                2.1324                .0396                  457.0         .0            .0                  .0
439.0               10.2455               2.2466                .0242                  439.0         .0            .0                  .0
448.0               10.5969               2.1931                .0388                  448.0         .0            .0                  .0
471.0               10.0042               2.0872                .0252                  471.0         .0            .0                  .0
459.0               6.0196                2.1546                .0307                  459.0         .0            .0                  .0
267.0               .5131                 1.2003                .0239                  266.0         .0            .0                  .0
150.0               .2267                 2.1902                .0246                  150.0         .0            .0                  .0
7.0                 .2857                 2.6811                .0298                  7.0           .0            .0                  .0
Server 0, get requests: 0

Thread 1
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
161.0               1.1173                2.1227                .2064                  162.0         .0            .0                  .0
323.0               7.0                   2.6828                .1983                  323.0         .0            .0                  .0
391.0               8.352                 2.4848                .0316                  391.0         .0            .0                  .0
408.0               10.1663               2.4123                .0286                  408.0         .0            .0                  .0
412.0               10.2131               2.3712                .0439                  412.0         .0            .0                  .0
424.0               10.0329               2.3                   .0424                  424.0         .0            .0                  .0
404.0               10.558                2.4256                .0296                  404.0         .0            .0                  .0
417.0               10.3517               2.3473                .0428                  417.0         .0            .0                  .0
425.0               10.054                2.3145                .0299                  425.0         .0            .0                  .0
408.0               10.1051               2.3954                .0341                  408.0         .0            .0                  .0
403.0               10.7228               2.4361                .0465                  403.0         .0            .0                  .0
425.0               9.9695                2.3001                .0374                  425.0         .0            .0                  .0
419.0               10.2714               2.3613                .0237                  419.0         .0            .0                  .0
419.0               10.2476               2.3473                .0245                  419.0         .0            .0                  .0
425.0               10.0376               2.2958                .0566                  425.0         .0            .0                  .0
410.0               10.3723               2.3915                .0256                  410.0         .0            .0                  .0
436.0               10.1419               2.2496                .0385                  436.0         .0            .0                  .0
411.0               10.6602               2.3773                .03                    411.0         .0            .0                  .0
423.0               10.4741               2.317                 .0416                  423.0         .0            .0                  .0
428.0               9.8601                2.2925                .0367                  428.0         .0            .0                  .0
442.0               10.3205               2.2336                .0268                  442.0         .0            .0                  .0
427.0               10.1706               2.3069                .0271                  427.0         .0            .0                  .0
426.0               10.4379               2.3123                .0245                  426.0         .0            .0                  .0
420.0               10.2447               2.3309                .0252                  420.0         .0            .0                  .0
417.0               10.5837               2.3702                .0274                  417.0         .0            .0                  .0
423.0               10.4057               2.3248                .0302                  423.0         .0            .0                  .0
432.0               10.261                2.271                 .0393                  432.0         .0            .0                  .0
416.0               10.8393               2.3665                .0268                  416.0         .0            .0                  .0
423.0               10.3774               2.3182                .0398                  423.0         .0            .0                  .0
413.0               10.3768               2.3688                .0325                  413.0         .0            .0                  .0
415.0               10.8606               2.3608                .025                   415.0         .0            .0                  .0
431.0               10.3981               2.2952                .0258                  431.0         .0            .0                  .0
425.0               10.4554               2.3182                .0244                  425.0         .0            .0                  .0
433.0               10.3571               2.2788                .0253                  433.0         .0            .0                  .0
430.0               10.2529               2.2687                .0237                  430.0         .0            .0                  .0
435.0               9.9862                2.2784                .0253                  435.0         .0            .0                  .0
416.0               11.0336               2.369                 .0265                  416.0         .0            .0                  .0
423.0               10.441                2.3155                .0412                  423.0         .0            .0                  .0
442.0               10.0587               2.2276                .0246                  442.0         .0            .0                  .0
419.0               10.319                2.3512                .026                   419.0         .0            .0                  .0
429.0               10.1791               2.2942                .0252                  429.0         .0            .0                  .0
440.0               10.1202               2.2492                .0267                  440.0         .0            .0                  .0
423.0               10.3703               2.3285                .0265                  423.0         .0            .0                  .0
407.0               10.4755               2.414                 .0251                  407.0         .0            .0                  .0
413.0               10.2609               2.3702                .0245                  413.0         .0            .0                  .0
