
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
108.0               3.7798                4.9176                .8205                  109.0         .0            .0                  .0
170.0               7.4503                4.1554                1.6307                 170.0         .0            .0                  .0
237.0               7.0168                3.2183                .9791                  237.0         .0            .0                  .0
266.0               6.4607                3.3142                .4408                  266.0         .0            .0                  .0
274.0               6.1491                3.2159                .4173                  274.0         .0            .0                  .0
272.0               6.3114                3.262                 .4035                  272.0         .0            .0                  .0
283.0               6.3415                2.9989                .5225                  283.0         .0            .0                  .0
252.0               6.8735                2.9707                .9523                  252.0         .0            .0                  .0
288.0               6.2526                2.9649                .5389                  288.0         .0            .0                  .0
266.0               6.1386                3.1002                .6412                  266.0         .0            .0                  .0
275.0               6.5072                3.1884                .4356                  275.0         .0            .0                  .0
274.0               6.3345                2.8716                .7733                  274.0         .0            .0                  .0
262.0               6.5019                3.1965                .5621                  262.0         .0            .0                  .0
216.0               7.0323                4.5561                .0211                  216.0         .0            .0                  .0
225.0               6.3244                3.5077                .9682                  224.0         .0            .0                  .0
272.0               3.5602                2.8275                1.1971                 273.0         .0            .0                  .0
253.0               6.5                   3.2098                .7479                  253.0         .0            .0                  .0
268.0               6.3532                3.2162                .4904                  268.0         .0            .0                  .0
248.0               6.5863                3.338                 .6826                  248.0         .0            .0                  .0
258.0               6.5251                3.3049                .5773                  258.0         .0            .0                  .0
265.0               6.3759                3.2203                .5413                  265.0         .0            .0                  .0
264.0               6.4302                3.1977                .5711                  264.0         .0            .0                  .0
244.0               6.7469                3.7749                .3048                  244.0         .0            .0                  .0
237.0               6.6218                3.0747                1.0982                 237.0         .0            .0                  .0
254.0               6.1333                3.6402                .3015                  254.0         .0            .0                  .0
239.0               6.8208                3.1752                1.0028                 239.0         .0            .0                  .0
258.0               6.444                 3.2803                .5799                  258.0         .0            .0                  .0
269.0               6.3407                3.135                 .5859                  269.0         .0            .0                  .0
258.0               6.4054                3.3789                .4404                  258.0         .0            .0                  .0
274.0               6.2073                3.2926                .3693                  274.0         .0            .0                  .0
280.0               6.2989                3.0214                .544                   280.0         .0            .0                  .0
261.0               6.4275                2.9544                .8709                  261.0         .0            .0                  .0
266.0               6.412                 3.4473                .3076                  266.0         .0            .0                  .0
278.0               6.0968                2.9504                .6328                  278.0         .0            .0                  .0
277.0               6.2374                3.1543                .455                   277.0         .0            .0                  .0
278.0               6.5591                3.3844                .2059                  278.0         .0            .0                  .0
270.0               6.0221                2.7818                .8992                  270.0         .0            .0                  .0
275.0               6.2826                3.0834                .5382                  275.0         .0            .0                  .0
281.0               6.2801                3.4373                .1152                  281.0         .0            .0                  .0
269.0               6.3667                2.8904                .8151                  269.0         .0            .0                  .0
271.0               6.3493                2.9727                .716                   271.0         .0            .0                  .0
279.0               6.2464                3.1688                .4222                  279.0         .0            .0                  .0
261.0               6.1336                2.88                  .9114                  261.0         .0            .0                  .0
269.0               6.2074                3.0322                .6666                  269.0         .0            .0                  .0
281.0               6.0567                2.8467                .6917                  281.0         .0            .0                  .0
276.0               6.0072                2.928                 .6979                  276.0         .0            .0                  .0
275.0               6.3986                3.2133                .3865                  275.0         .0            .0                  .0
271.0               6.4449                1.0395                2.6619                 272.0         .0            .0                  .0
285.0               6.1469                2.9836                .5109                  284.0         .0            .0                  .0
270.0               6.3469                2.9841                .714                   270.0         .0            .0                  .0
265.0               6.3233                2.814                 .9602                  265.0         .0            .0                  .0
277.0               6.2662                2.9264                .6758                  277.0         .0            .0                  .0
252.0               6.7589                3.5124                .4489                  252.0         .0            .0                  .0
276.0               6.2491                2.9257                .6772                  276.0         .0            .0                  .0
276.0               6.2022                3.0501                .5464                  276.0         .0            .0                  .0
274.0               6.4545                3.1684                .4753                  274.0         .0            .0                  .0
271.0               6.3971                3.2331                .4554                  271.0         .0            .0                  .0
268.0               6.4275                3.0794                .6524                  268.0         .0            .0                  .0
253.0               6.7874                3.3162                .625                   253.0         .0            .0                  .0
275.0               6.1087                2.7725                .8372                  275.0         .0            .0                  .0
142.0               .5175                 2.9211                .8515                  142.0         .0            .0                  .0
5.0                 .4                    1.5818                -.1526                 4.0           .0            .0                  .0
Server 0, get requests: 0
Server 1, get requests: 0
Server 2, get requests: 0

Thread 1
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
124.0               3.752                 3.1187                2.2235                 125.0         .0            .0                  .0
189.0               7.2632                4.0682                1.1548                 189.0         .0            .0                  .0
242.0               6.7778                2.9366                1.1554                 242.0         .0            .0                  .0
279.0               6.4179                3.1262                .4762                  279.0         .0            .0                  .0
270.0               6.2177                3.103                 .5829                  270.0         .0            .0                  .0
285.0               6.1888                3.0339                .469                   285.0         .0            .0                  .0
287.0               6.1389                2.9203                .5474                  287.0         .0            .0                  .0
256.0               6.8555                3.1616                .6985                  255.0         .0            .0                  .0
287.0               6.1592                3.0361                .4728                  288.0         .0            .0                  .0
283.0               6.2359                2.9894                .517                   283.0         .0            .0                  .0
268.0               6.2974                3.1016                .6162                  268.0         .0            .0                  .0
278.0               6.2545                2.9112                .667                   278.0         .0            .0                  .0
