
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
274.0               50.2364               2.2085                .3508                  .0            275.0         .0                  .0
394.0               60.7772               2.1892                .3301                  .0            394.0         .0                  .0
405.0               61.101                2.2009                .2351                  .0            405.0         .0                  .0
377.0               61.5582               2.3059                .3379                  .0            377.0         .0                  .0
359.0               60.9889               2.5106                .2678                  .0            359.0         .0                  .0
372.0               61.3592               2.476                 .2054                  .0            372.0         .0                  .0
359.0               61.3639               2.5678                .2053                  .0            359.0         .0                  .0
386.0               59.3049               2.3054                .2789                  .0            386.0         .0                  .0
358.0               61.3677               2.4179                .37                    .0            358.0         .0                  .0
394.0               61.4                  2.2477                1.5739                 .0            395.0         .0                  .0
378.0               61.3641               2.3425                .2945                  .0            377.0         .0                  .0
250.0               60.8486               3.4855                .4999                  .0            250.0         .0                  .0
355.0               60.5646               2.4845                .3275                  .0            355.0         .0                  .0
371.0               61.6183               2.3966                .2876                  .0            371.0         .0                  .0
375.0               61.4096               2.4888                .1707                  .0            375.0         .0                  .0
373.0               61.5                  2.3923                .2822                  .0            373.0         .0                  .0
370.0               61.3558               2.4371                .2573                  .0            370.0         .0                  .0
366.0               61.3433               2.4858                .2392                  .0            366.0         .0                  .0
367.0               61.1304               2.3298                .3871                  .0            367.0         .0                  .0
371.0               58.1801               2.4258                .2511                  .0            371.0         .0                  24.0
373.0               60.9064               2.5296                .1583                  .0            373.0         .0                  .0
368.0               61.0515               2.4169                .2803                  .0            368.0         .0                  .0
326.0               61.2997               2.87                  .1932                  .0            326.0         .0                  .0
291.0               61.1986               3.0664                .3499                  .0            291.0         .0                  .0
385.0               61.158                2.3632                .2306                  .0            385.0         .0                  .0
381.0               61.0131               2.3605                .2536                  .0            381.0         .0                  .0
343.0               61.0581               2.6219                .2914                  .0            343.0         .0                  .0
224.0               61.0                  4.3215                .1168                  .0            224.0         .0                  .0
379.0               60.3632               2.3502                .2801                  .0            379.0         .0                  .0
363.0               60.2088               2.4645                .2845                  .0            363.0         .0                  .0
376.0               61.4297               2.4024                .2493                  .0            376.0         .0                  .0
379.0               61.4868               2.4036                .2292                  .0            379.0         .0                  .0
