
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
142.0               47.5385               4.5235                .6952                  .0            143.0         .0                  .0
200.0               57.6318               4.3624                .5952                  .0            200.0         .0                  .0
204.0               57.439                4.6759                .1701                  .0            204.0         .0                  .0
208.0               55.8565               4.5352                .257                   .0            208.0         .0                  .0
195.0               56.8571               4.4228                .6874                  .0            195.0         .0                  .0
196.0               57.1269               4.645                 .4481                  .0            196.0         .0                  .0
198.0               56.6935               4.5275                .5119                  .0            198.0         .0                  .0
190.0               56.2461               4.992                 .2583                  .0            190.0         .0                  .0
193.0               58.2938               4.9788                .1954                  .0            193.0         .0                  .0
195.0               57.6122               4.7202                .3953                  .0            195.0         .0                  .0
196.0               56.5939               4.3964                .6986                  .0            196.0         .0                  .0
196.0               56.3553               4.8806                .253                   .0            196.0         .0                  .0
192.0               57.5751               4.9584                .1975                  .0            192.0         .0                  .0
196.0               55.8274               4.6551                .44                    .0            196.0         .0                  .0
200.0               56.209                4.6313                .3597                  .0            200.0         .0                  .0
198.0               53.1709               4.6793                .3635                  .0            198.0         .0                  .0
170.0               57.7135               5.7375                .1423                  .0            170.0         .0                  .0
211.0               59.4528               4.2165                .5063                  .0            211.0         .0                  .0
217.0               52.3853               4.4268                .1689                  .0            217.0         .0                  4.0
212.0               53.554                4.4404                .2708                  .0            212.0         .0                  5.0
213.0               53.0047               4.1595                .5634                  .0            213.0         .0                  .0
197.0               56.2828               4.737                 .2885                  .0            197.0         .0                  .0
156.0               56.6624               5.9836                .424                   .0            156.0         .0                  .0
198.0               57.3317               4.7322                .306                   .0            198.0         .0                  .0
201.0               56.3366               4.714                 .2485                  .0            201.0         .0                  .0
192.0               57.0518               5.0011                .1981                  .0            192.0         .0                  .0
196.0               56.8934               4.9148                .1804                  .0            196.0         .0                  .0
200.0               55.1095               4.8746                .1109                  .0            200.0         .0                  .0
198.0               56.7035               4.729                 .3127                  .0            198.0         .0                  .0
196.0               57.4721               4.9799                .1834                  .0            196.0         .0                  .0
197.0               57.096                4.7312                .3372                  .0            197.0         .0                  .0
193.0               57.9381               4.9139                .2602                  .0            193.0         .0                  .0
214.0               54.3256               4.0826                .5839                  .0            214.0         .0                  .0
200.0               55.99                 4.639                 .3165                  .0            200.0         .0                  .0
205.0               55.1748               4.5966                .243                   .0            205.0         .0                  .0
201.0               57.734                4.6484                .3614                  .0            202.0         .0                  .0
204.0               56.2108               4.3079                .6103                  .0            203.0         .0                  .0
179.0               57.0389               5.0384                .4632                  .0            179.0         .0                  .0
201.0               56.6782               4.6328                .3366                  .0            201.0         .0                  .0
205.0               55.4951               4.5107                .3581                  .0            205.0         .0                  .0
202.0               56.3596               4.8338                .1761                  .0            202.0         .0                  .0
190.0               57.2618               4.8638                .3908                  .0            190.0         .0                  .0
195.0               57.3418               4.6177                .503                   .0            195.0         .0                  .0
196.0               57.401                4.8469                .2458                  .0            196.0         .0                  .0
197.0               56.6263               4.9316                .1366                  .0            197.0         .0                  .0
191.0               56.6354               4.8506                .3779                  .0            191.0         .0                  .0
193.0               56.7887               4.8005                .3723                  .0            193.0         .0                  .0
193.0               57.3918               4.8237                .3479                  .0            193.0         .0                  .0
189.0               57.2579               5.0316                .2564                  .0            189.0         .0                  .0
195.0               57.0204               4.8795                .2416                  .0            195.0         .0                  .0
190.0               56.9895               4.8638                .3809                  .0            190.0         .0                  .0
196.0               55.4975               4.7276                .369                   .0            196.0         .0                  .0
193.0               56.4742               5.0418                .1276                  .0            193.0         .0                  .0
202.0               56.2562               4.7052                .2388                  .0            202.0         .0                  .0
205.0               56.3155               4.5741                .2926                  .0            205.0         .0                  .0
195.0               57.4031               4.9495                .1801                  .0            195.0         .0                  .0
195.0               57.7296               4.8812                .2385                  .0            195.0         .0                  .0
192.0               58.1399               5.0179                .1824                  .0            192.0         .0                  .0
197.0               56.9545               4.7732                .2963                  .0            197.0         .0                  .0
197.0               56.7879               4.7804                .289                   .0            197.0         .0                  .0
9.0                 54.6667               5.1005                .0621                  .0            8.0           .0                  .0
Server 0, get requests: 11767

Thread 1
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
154.0               46.1032               4.2723                .625                   .0            155.0         .0                  .0
198.0               57.4874               4.6576                .3534                  .0            198.0         .0                  .0
207.0               57.1106               4.6103                .1612                  .0            207.0         .0                  .0
197.0               55.8889               4.7308                .3314                  .0            197.0         .0                  .0
195.0               56.1122               4.782                 .3292                  .0            195.0         .0                  .0
198.0               56.8241               4.4652                .5732                  .0            198.0         .0                  .0
193.0               56.4639               4.8093                .3594                  .0            193.0         .0                  .0
191.0               56.6302               4.8347                .3899                  .0            191.0         .0                  .0
178.0               57.8603               4.9792                .6265                  .0            178.0         .0                  .0
199.0               56.86                 4.6767                .3391                  .0            199.0         .0                  .0
192.0               56.3472               4.7823                .4178                  .0            192.0         .0                  .0
192.0               56.8705               4.7835                .4583                  .0            192.0         .0                  .0
192.0               57.2435               4.8735                .2837                  .0            192.0         .0                  .0
199.0               55.55                 4.7145                .3029                  .0            199.0         .0                  .0
193.0               55.9588               4.7852                .387                   .0            193.0         .0                  .0
210.0               53.3555               4.5261                .2236                  .0            210.0         .0                  .0
181.0               58.0275               5.1685                .3567                  .0            181.0         .0                  .0
162.0               57.8528               5.8662                .2841                  .0            162.0         .0                  .0
211.0               52.283                4.5312                .1998                  .0            211.0         .0                  2.0
204.0               53.5805               4.7379                .1551                  .0            204.0         .0                  6.0
215.0               52.6528               4.3395                .3362                  .0            215.0         .0                  .0
197.0               55.5253               4.708                 .3138                  .0            197.0         .0                  .0
