
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
131.0               7.9318                3.006                 .6388                  .0            132.0         .0                  .0
286.0               12.3171               3.0739                .2282                  .0            286.0         .0                  .0
306.0               14.5896               3.041                 .2108                  .0            306.0         .0                  .0
284.0               15.1825               3.344                 .1722                  .0            284.0         .0                  .0
250.0               15.7131               3.6569                .2767                  .0            250.0         .0                  .0
298.0               16.1037               3.2739                .1219                  .0            298.0         .0                  .0
297.0               15.6208               3.2021                .1565                  .0            297.0         .0                  1.0
277.0               16.1223               3.1291                .4964                  .0            277.0         .0                  3.0
294.0               14.8169               3.0276                .3473                  .0            294.0         .0                  .0
301.0               15.2417               3.0539                .2153                  .0            301.0         .0                  .0
278.0               15.2401               3.3032                .2867                  .0            278.0         .0                  .0
285.0               15.6678               3.2639                .2012                  .0            285.0         .0                  .0
265.0               15.4586               3.3906                .3393                  .0            265.0         .0                  .0
305.0               16.2222               2.9476                .3506                  .0            305.0         .0                  .0
275.0               16.0797               3.5373                .0853                  .0            275.0         .0                  .0
306.0               16.1694               3.1111                .1197                  .0            306.0         .0                  .0
271.0               16.7096               3.5819                .1244                  .0            271.0         .0                  .0
318.0               16.4671               3.0371                .1127                  .0            318.0         .0                  .0
287.0               16.2778               3.3342                .1209                  .0            287.0         .0                  .0
274.0               16.3782               3.4998                .1404                  .0            274.0         .0                  .0
278.0               16.6667               3.4468                .1496                  .0            278.0         .0                  .0
275.0               16.1775               3.5357                .1025                  .0            275.0         .0                  6.0
273.0               16.2956               3.3616                .2336                  .0            273.0         .0                  3.0
280.0               16.363                3.3721                .2272                  .0            280.0         .0                  3.0
261.0               16.4733               3.5853                .215                   .0            261.0         .0                  1.0
281.0               16.156                3.3163                .2253                  .0            281.0         .0                  1.0
297.0               15.7685               3.1198                .2674                  .0            297.0         .0                  3.0
271.0               16.4118               3.3597                .311                   .0            271.0         .0                  4.0
264.0               16.1774               3.602                 .1154                  .0            264.0         .0                  1.0
262.0               16.6464               3.5432                .3019                  .0            262.0         .0                  .0
274.0               16.1091               3.2463                .3622                  .0            274.0         .0                  8.0
321.0               16.2919               2.9259                .211                   .0            321.0         .0                  10.0
296.0               16.9158               3.1234                .22                    .0            296.0         .0                  .0
292.0               16.3788               3.2368                .2132                  .0            292.0         .0                  2.0
312.0               16.738                3.1222                .0595                  .0            312.0         .0                  .0
315.0               16.9684               2.9849                .1782                  .0            315.0         .0                  .0
290.0               16.9759               3.213                 .2312                  .0            290.0         .0                  1.0
281.0               16.3156               3.3647                .1906                  .0            281.0         .0                  1.0
294.0               16.8068               3.1753                .1657                  .0            294.0         .0                  13.0
331.0               15.9458               2.9066                .1732                  .0            331.0         .0                  7.0
288.0               15.6955               3.2954                .1521                  .0            288.0         .0                  3.0
275.0               16.1848               3.4193                .2197                  .0            275.0         .0                  3.0
295.0               16.0473               3.2279                .1604                  .0            295.0         .0                  3.0
307.0               16.7857               3.1365                .1047                  .0            307.0         .0                  .0
259.0               16.3615               3.7241                .0992                  .0            259.0         .0                  1.0
310.0               16.3055               3.122                 .086                   .0            310.0         .0                  .0
256.0               16.7549               3.6843                .2103                  .0            256.0         .0                  1.0
258.0               16.4015               3.6572                .248                   .0            258.0         .0                  1.0
262.0               16.1901               3.6133                .1661                  .0            262.0         .0                  4.0
261.0               16.8435               3.557                 .2607                  .0            261.0         .0                  1.0
281.0               16.656                3.3481                .2192                  .0            281.0         .0                  1.0
288.0               16.1488               3.1726                .274                   .0            288.0         .0                  .0
288.0               16.4948               3.2158                .2624                  .0            288.0         .0                  .0
283.0               16.4472               3.4311                .1245                  .0            283.0         .0                  .0
265.0               16.5602               3.6081                .1589                  .0            265.0         .0                  1.0
264.0               16.3887               3.5612                .167                   .0            264.0         .0                  3.0
276.0               16.0469               3.4105                .2538                  .0            276.0         .0                  2.0
274.0               16.4291               3.3293                .3116                  .0            274.0         .0                  1.0
285.0               16.2168               3.3088                .1653                  .0            285.0         .0                  .0
280.0               16.6157               3.4982                .0554                  .0            280.0         .0                  .0
167.0               2.1317                1.5614                .0278                  .0            166.0         .0                  2.0
10.0                .2                    1.3223                .0565                  .0            10.0          .0                  .0
Server 0, get requests: 5624
Server 1, get requests: 5797
Server 2, get requests: 5647

Thread 1
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
149.0               7.4667                2.8402                6.2626                 .0            151.0         .0                  .0
336.0               12.1607               2.4795                .2755                  .0            335.0         .0                  .0
299.0               14.6467               3.1376                .1569                  .0            299.0         .0                  .0
279.0               15.2286               3.313                 .2635                  .0            279.0         .0                  .0
269.0               15.6704               3.4677                .2269                  .0            269.0         .0                  .0
282.0               15.7774               3.2979                .2347                  .0            282.0         .0                  .0
275.0               15.7717               3.425                 .1905                  .0            275.0         .0                  3.0
291.0               15.9658               3.0683                .3367                  .0            291.0         .0                  2.0
297.0               14.8658               3.235                 .1563                  .0            297.0         .0                  .0
311.0               15.3397               2.9944                .2004                  .0            311.0         .0                  .0
303.0               15.5757               3.0513                .2257                  .0            303.0         .0                  .0
279.0               15.7464               3.3653                .2117                  .0            279.0         .0                  .0
279.0               14.975                3.3627                .1875                  .0            279.0         .0                  .0
264.0               16.1585               3.5969                .185                   .0            264.0         .0                  .0
283.0               15.6655               3.2326                .2853                  .0            283.0         .0                  .0
324.0               16.3631               2.9181                .1539                  .0            324.0         .0                  .0
293.0               16.3401               3.2205                .1938                  .0            293.0         .0                  .0
274.0               16.3891               3.4735                .1492                  .0            275.0         .0                  .0
293.0               16.3367               3.2561                .1772                  .0            292.0         .0                  .0
281.0               16.273                3.2634                .2559                  .0            281.0         .0                  .0
275.0               16.4022               3.4095                .218                   .0            275.0         .0                  2.0
296.0               15.9091               3.323                 .0834                  .0            296.0         .0                  2.0
266.0               16.4607               3.4044                .33                    .0            266.0         .0                  2.0
289.0               16.0379               3.0946                .3569                  .0            289.0         .0                  2.0
267.0               16.4328               3.4757                .2167                  .0            267.0         .0                  .0
282.0               15.8198               3.1657                .4124                  .0            282.0         .0                  .0
292.0               15.9932               3.2658                .1522                  .0            292.0         .0                  4.0
303.0               15.9836               3.1432                .1492                  .0            303.0         .0                  .0
280.0               16.2776               3.2495                .312                   .0            280.0         .0                  .0
277.0               16.4856               3.2632                .3361                  .0            277.0         .0                  .0
259.0               16.0962               3.5265                .2946                  .0            259.0         .0                  6.0
274.0               15.9164               3.2084                .4644                  .0            274.0         .0                  4.0
274.0               16.4473               3.4887                .149                   .0            274.0         .0                  2.0
268.0               16.3978               3.3892                .3427                  .0            268.0         .0                  .0
273.0               16.5766               3.4057                .2533                  .0            273.0         .0                  .0
266.0               16.5431               3.5419                .2117                  .0            266.0         .0                  .0
292.0               16.4881               3.3434                .0744                  .0            292.0         .0                  .0
290.0               16.4708               3.1773                .2625                  .0            290.0         .0                  5.0
260.0               16.1648               3.5929                .2443                  .0            260.0         .0                  3.0
291.0               16.2911               3.2474                .1824                  .0            291.0         .0                  4.0
284.0               15.8526               3.3566                .1664                  .0            284.0         .0                  2.0
290.0               15.7148               3.2563                .1918                  .0            290.0         .0                  8.0
315.0               16.0316               2.9474                .2156                  .0            315.0         .0                  1.0
250.0               17.1155               3.7752                .2034                  .0            250.0         .0                  .0
268.0               16.6283               3.513                 .2093                  .0            268.0         .0                  .0
273.0               16.1715               3.4709                .1867                  .0            273.0         .0                  .0
252.0               16.6719               3.788                 .1915                  .0            252.0         .0                  .0
263.0               16.3674               3.6567                .166                   .0            263.0         .0                  5.0
281.0               15.9184               3.2757                .2439                  .0            281.0         .0                  2.0
274.0               16.68                 3.3463                .3004                  .0            274.0         .0                  1.0
301.0               15.6358               3.2084                .0944                  .0            301.0         .0                  .0
280.0               15.8078               3.4169                .1605                  .0            280.0         .0                  .0
270.0               16.1144               3.5529                .1319                  .0            270.0         .0                  .0
275.0               16.3032               3.4259                .2263                  .0            276.0         .0                  .0
261.0               16.6207               3.5078                .3282                  .0            260.0         .0                  1.0
268.0               16.3457               3.4213                .2557                  .0            268.0         .0                  1.0
248.0               16.1084               3.758                 .3139                  .0            248.0         .0                  .0
259.0               16.7962               3.4674                .3856                  .0            259.0         .0                  .0
277.0               16.4676               3.4369                .1628                  .0            277.0         .0                  .0
283.0               16.5915               3.3288                .1655                  .0            283.0         .0                  1.0
163.0               2.3232                1.4364                .0472                  .0            163.0         .0                  1.0
13.0                .0769                 .8861                 .0626                  .0            12.0          .0                  .0
Server 0, get requests: 5640
Server 1, get requests: 5593
Server 2, get requests: 5650

Thread 2
