
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
34.0                21.9714               15.7818               5.0543                 .0            35.0          .0                  .0
40.0                32.0                  24.8677               .1044                  .0            40.0          .0                  .0
47.0                33.7083               21.1821               .0713                  .0            47.0          .0                  .0
49.0                33.7                  19.3499               .4012                  .0            49.0          .0                  .0
36.0                31.1622               26.2345               1.5388                 .0            36.0          .0                  .0
45.0                34.8043               22.8445               .0597                  .0            45.0          .0                  .0
40.0                34.5366               22.5718               2.4094                 .0            40.0          .0                  .0
44.0                32.8222               21.2423               .7719                  .0            44.0          .0                  .0
46.0                33.617                21.9801               .415                   .0            46.0          .0                  .0
40.0                33.2927               25.0191               .0719                  .0            40.0          .0                  .0
50.0                34.1765               19.8495               .0682                  .0            50.0          .0                  .0
45.0                35.7826               22.1615               .0618                  .0            45.0          .0                  .0
45.0                30.4565               21.816                .4012                  .0            45.0          .0                  .0
41.0                31.3571               22.1076               1.1367                 .0            41.0          .0                  .0
35.0                32.6111               27.2551               1.7527                 .0            35.0          .0                  .0
30.0                30.9677               33.2355               1.1257                 .0            30.0          .0                  .0
50.0                32.6078               18.6705               1.3137                 .0            50.0          .0                  .0
49.0                34.92                 19.3754               .0662                  .0            49.0          .0                  .0
45.0                33.8696               22.5875               .6821                  .0            45.0          .0                  .0
44.0                34.9111               21.4974               1.2089                 .0            44.0          .0                  .0
46.0                33.9787               21.3473               .3967                  .0            46.0          .0                  .0
46.0                36.8511               19.3156               2.408                  .0            46.0          .0                  .0
44.0                33.6                  22.6453               .0791                  .0            44.0          .0                  .0
45.0                36.0652               20.7504               1.4112                 .0            45.0          .0                  .0
44.0                34.9556               21.6192               .7912                  .0            44.0          .0                  .0
39.0                34.4                  25.1187               .4689                  .0            39.0          .0                  .0
41.0                32.2143               24.3125               .4438                  .0            41.0          .0                  .0
44.0                34.5556               22.6298               .0885                  .0            44.0          .0                  .0
34.0                31.9429               27.457                .1                     .0            34.0          .0                  .0
45.0                36.2391               23.1853               .412                   .0            45.0          .0                  .0
41.0                32.9524               24.3225               .0674                  .0            41.0          .0                  .0
42.0                32.5116               23.7402               .0739                  .0            42.0          .0                  .0
36.0                33.2973               27.7004               .0624                  .0            36.0          .0                  .0
32.0                34.4242               30.1856               1.0551                 .0            32.0          .0                  .0
38.0                32.2051               26.2431               .0699                  .0            38.0          .0                  .0
45.0                34.1304               22.0729               .1399                  .0            45.0          .0                  .0
37.0                34.5526               26.5162               .0725                  .0            37.0          .0                  .0
47.0                33.1042               21.5395               .0644                  .0            47.0          .0                  .0
47.0                35.6875               20.2809               .6552                  .0            47.0          .0                  .0
50.0                32.0784               20.2536               .047                   .0            50.0          .0                  .0
45.0                34.1522               20.7887               .7459                  .0            45.0          .0                  .0
49.0                32.76                 19.6638               1.3278                 .0            49.0          .0                  .0
45.0                33.8261               20.7718               1.4498                 .0            45.0          .0                  .0
44.0                37.0                  22.3183               .3968                  .0            44.0          .0                  .0
47.0                33.6875               20.5482               .3915                  .0            47.0          .0                  .0
50.0                34.3333               20.2338               .0662                  .0            50.0          .0                  .0
43.0                32.3636               22.7991               .047                   .0            43.0          .0                  .0
48.0                34.4694               19.5172               1.6381                 .0            48.0          .0                  .0
53.0                32.8704               18.2335               .6239                  .0            53.0          .0                  .0
41.0                33.2857               23.9476               .0509                  .0            41.0          .0                  .0
42.0                33.2558               23.0807               1.0983                 .0            42.0          .0                  .0
39.0                32.775                25.166                .0596                  .0            39.0          .0                  .0
48.0                33.4286               20.7659               .383                   .0            48.0          .0                  .0
46.0                39.7872               20.3294               1.4                    .0            46.0          .0                  .0
51.0                39.4615               19.234                .3638                  .0            51.0          .0                  .0
30.0                37.6129               30.1601               .0546                  .0            30.0          .0                  .0
45.0                37.8913               23.8309               .461                   .0            45.0          .0                  .0
48.0                34.1633               20.4573               .3724                  .0            48.0          .0                  .0
43.0                35.5682               21.0466               1.1127                 .0            43.0          .0                  .0
43.0                37.7273               22.1149               .767                   .0            43.0          .0                  .0
4.0                 22.25                 31.3662               3.9621                 .0            3.0           .0                  .0
Server 0, get requests: 2602

Thread 1
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
40.0                24.1951               15.1249               1.3909                 .0            41.0          .0                  .0
43.0                33.7955               21.6648               .0993                  .0            43.0          .0                  .0
50.0                34.549                20.1185               .4881                  .0            50.0          .0                  .0
53.0                34.2407               18.5035               .9406                  .0            53.0          .0                  .0
40.0                32.9512               24.1317               .0688                  .0            40.0          .0                  .0
43.0                35.25                 23.9013               .065                   .0            43.0          .0                  .0
50.0                33.1176               18.7122               .9707                  .0            50.0          .0                  .0
