
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
256.0               36.4591               2.4051                .4982                  .0            257.0         .0                  .0
417.0               39.2823               2.1323                .2491                  .0            417.0         .0                  16.0
369.0               40.0324               2.4243                .268                   .0            369.0         .0                  7.0
404.0               39.4617               2.3096                .1587                  .0            404.0         .0                  13.0
393.0               38.1142               2.3013                .2355                  .0            393.0         .0                  25.0
381.0               41.3168               2.3044                .3168                  .0            381.0         .0                  .0
375.0               41.3431               2.5334                .1255                  .0            375.0         .0                  .0
370.0               40.9946               2.411                 .2867                  .0            370.0         .0                  .0
402.0               41.1514               2.2209                .2664                  .0            402.0         .0                  .0
393.0               39.3604               2.3716                .1669                  .0            393.0         .0                  20.0
412.0               40.9613               2.1834                .2413                  .0            412.0         .0                  .0
267.0               40.5373               3.449                 .283                   .0            267.0         .0                  .0
341.0               41.3509               2.654                 .2752                  .0            341.0         .0                  .0
374.0               40.8                  2.4529                .2082                  .0            374.0         .0                  .0
371.0               41.3844               2.5173                .1947                  .0            371.0         .0                  .0
387.0               39.049                2.4099                .1513                  .0            387.0         .0                  10.0
373.0               40.7701               2.4974                .1845                  .0            373.0         .0                  .0
375.0               40.7447               2.4457                .2085                  .0            375.0         .0                  .0
368.0               41.1978               2.524                 .1839                  .0            368.0         .0                  .0
364.0               41.1315               2.4892                .2596                  .0            364.0         .0                  .0
382.0               41.2141               2.4374                .1691                  .0            382.0         .0                  .0
378.0               39.6781               2.4284                .2132                  .0            378.0         .0                  11.0
372.0               41.0724               2.4845                .2007                  .0            372.0         .0                  2.0
375.0               39.883                2.4115                .2444                  .0            375.0         .0                  9.0
375.0               40.7819               2.4864                .1773                  .0            375.0         .0                  6.0
381.0               41.1806               2.4216                .1999                  .0            381.0         .0                  .0
371.0               41.3898               2.4872                .2177                  .0            371.0         .0                  .0
371.0               41.1156               2.5439                .1268                  .0            371.0         .0                  .0
387.0               39.5438               2.412                 .1675                  .0            387.0         .0                  11.0
361.0               41.2956               2.5979                .1722                  .0            361.0         .0                  .0
358.0               41.3788               2.6039                .1964                  .0            358.0         .0                  .0
369.0               41.1703               2.4731                .214                   .0            369.0         .0                  .0
366.0               41.1199               2.4717                .2561                  .0            366.0         .0                  1.0
382.0               39.8877               2.3498                .2685                  .0            382.0         .0                  15.0
382.0               39.2977               2.4879                .1231                  .0            382.0         .0                  18.0
390.0               40.1176               2.3724                .1814                  .0            390.0         .0                  10.0
385.0               38.9637               2.3728                .2299                  .0            385.0         .0                  15.0
375.0               40.4362               2.3744                .2793                  .0            375.0         .0                  5.0
369.0               41.2027               2.4696                .235                   .0            369.0         .0                  .0
370.0               41.2453               2.4708                .2192                  .0            370.0         .0                  .0
381.0               40.411                2.4515                .1678                  .0            381.0         .0                  3.0
381.0               39.5                  2.491                 .1262                  .0            381.0         .0                  9.0
363.0               41.1951               2.5861                .169                   .0            363.0         .0                  .0
375.0               41.4362               2.4057                .2794                  .0            375.0         .0                  .0
387.0               40.6057               2.2132                .3648                  .0            387.0         .0                  .0
366.0               41.2752               2.4934                .234                   .0            366.0         .0                  .0
365.0               41.3989               2.544                 .1907                  .0            365.0         .0                  .0
372.0               41.1475               2.5064                .1756                  .0            372.0         .0                  .0
359.0               41.2306               2.5453                .2346                  .0            359.0         .0                  .0
359.0               41.3556               2.641                 .1387                  .0            359.0         .0                  .0
385.0               40.2824               2.3001                .2921                  .0            385.0         .0                  10.0
383.0               39.7292               2.2577                .3469                  .0            383.0         .0                  13.0
382.0               39.9556               2.4161                .1969                  .0            382.0         .0                  7.0
392.0               39.8321               2.3341                .2148                  .0            392.0         .0                  19.0
388.0               39.09                 2.3986                .1725                  .0            388.0         .0                  14.0
378.0               41.1662               2.3837                .2571                  .0            378.0         .0                  1.0
378.0               40.7599               2.5275                .1116                  .0            378.0         .0                  2.0
375.0               40.0771               2.2339                .4244                  .0            375.0         .0                  9.0
389.0               40.2641               2.3512                .2182                  .0            389.0         .0                  6.0
388.0               39.6812               2.332                 .2362                  .0            388.0         .0                  10.0
16.0                35.625                2.8868                .038                   .0            15.0          .0                  .0
Server 0, get requests: 22453

Thread 1
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
265.0               36.5188               2.3134                .4383                  .0            266.0         .0                  .0
394.0               38.7342               2.2753                .2437                  .0            394.0         .0                  23.0
342.0               39.6268               2.7369                .1713                  .0            342.0         .0                  10.0
394.0               39.3316               2.3605                .1706                  .0            394.0         .0                  16.0
391.0               38.2449               2.2545                .2953                  .0            391.0         .0                  26.0
373.0               40.8583               2.4406                .237                   .0            373.0         .0                  .0
362.0               41.2011               2.6288                .1264                  .0            362.0         .0                  .0
352.0               40.7025               2.5025                .3308                  .0            352.0         .0                  .0
266.0               40.5169               3.5843                .1673                  .0            266.0         .0                  .0
355.0               38.9438               2.6899                .133                   .0            355.0         .0                  9.0
396.0               40.8489               2.279                 .2362                  .0            396.0         .0                  .0
377.0               40.8862               2.4854                .1624                  .0            377.0         .0                  .0
374.0               41.328                2.4805                .1865                  .0            374.0         .0                  .0
370.0               40.7278               2.5049                .1907                  .0            370.0         .0                  .0
356.0               41.3725               2.5558                .268                   .0            356.0         .0                  .0
366.0               38.6839               2.5765                .1344                  .0            366.0         .0                  14.0
369.0               40.7676               2.4794                .2318                  .0            369.0         .0                  .0
407.0               40.6716               2.2482                .1978                  .0            407.0         .0                  .0
361.0               40.9669               2.6039                .16                    .0            361.0         .0                  .0
360.0               40.9446               2.5819                .1938                  .0            360.0         .0                  .0
364.0               40.8849               2.4402                .2925                  .0            364.0         .0                  .0
378.0               39.504                2.4237                .2193                  .0            378.0         .0                  14.0
370.0               40.8437               2.5384                .1586                  .0            370.0         .0                  1.0
375.0               39.8245               2.4476                .2163                  .0            375.0         .0                  12.0
365.0               40.6366               2.5243                .2063                  .0            365.0         .0                  4.0
365.0               41.0792               2.4855                .2511                  .0            365.0         .0                  .0
364.0               41.1616               2.4988                .2585                  .0            364.0         .0                  .0
364.0               40.989                2.5159                .2118                  .0            364.0         .0                  3.0
379.0               39.2974               2.3878                .2403                  .0            379.0         .0                  11.0
361.0               41.2597               2.4751                .2968                  .0            361.0         .0                  .0
370.0               41.1698               2.4806                .226                   .0            370.0         .0                  .0
356.0               41.0588               2.56                  .2263                  .0            356.0         .0                  .0
365.0               40.8907               2.5035                .2314                  .0            365.0         .0                  .0
380.0               39.6457               2.5208                .1092                  .0            380.0         .0                  19.0
381.0               39.2356               2.5048                .1125                  .0            381.0         .0                  9.0
369.0               39.8649               2.5958                .1059                  .0            369.0         .0                  12.0
373.0               38.8717               2.5551                .1295                  .0            373.0         .0                  21.0
363.0               40.294                2.4184                .3204                  .0            363.0         .0                  5.0
360.0               40.9723               2.5849                .1878                  .0            360.0         .0                  .0
362.0               41.1515               2.5077                .2386                  .0            362.0         .0                  .0
365.0               40.2732               2.4543                .2779                  .0            365.0         .0                  7.0
377.0               39.2566               2.4485                .2008                  .0            377.0         .0                  11.0
368.0               41.1301               2.5662                .1449                  .0            368.0         .0                  .0
365.0               41.4945               2.497                 .2508                  .0            365.0         .0                  .0
341.0               40.4474               2.4848                .4593                  .0            341.0         .0                  .0
367.0               41.1467               2.4713                .2487                  .0            367.0         .0                  .0
365.0               41.0055               2.5149                .2196                  .0            365.0         .0                  .0
368.0               40.9837               2.521                 .1902                  .0            368.0         .0                  .0
353.0               40.9831               2.6467                .1813                  .0            353.0         .0                  .0
365.0               40.959                2.5334                .2002                  .0            365.0         .0                  .0
358.0               40.2869               2.7421                .046                   .0            358.0         .0                  2.0
377.0               39.2989               2.4844                .1627                  .0            377.0         .0                  22.0
377.0               39.8201               2.5149                .128                   .0            377.0         .0                  13.0
373.0               39.4679               2.5548                .1226                  .0            373.0         .0                  13.0
383.0               39.0026               2.4174                .1845                  .0            383.0         .0                  15.0
357.0               40.7123               2.5991                .1968                  .0            357.0         .0                  2.0
367.0               40.7853               2.537                 .1828                  .0            367.0         .0                  5.0
365.0               40.153                2.602                 .1289                  .0            365.0         .0                  5.0
376.0               39.992                2.4612                .1976                  .0            376.0         .0                  11.0
373.0               39.3396               2.5237                .1468                  .0            373.0         .0                  11.0
18.0                36.1111               2.5616                .0439                  .0            17.0          .0                  .0
Server 0, get requests: 21952

Thread 2
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
257.0               36.4419               2.5374                .3625                  .0            258.0         .0                  .0
368.0               39.0434               2.3798                .2794                  .0            368.0         .0                  15.0
392.0               39.598                2.3841                .1873                  .0            392.0         .0                  6.0
353.0               39.1836               2.7352                .0912                  .0            353.0         .0                  19.0
391.0               38.0128               2.3254                .2232                  .0            391.0         .0                  26.0
349.0               40.8                  2.5102                .352                   .0            349.0         .0                  .0
359.0               40.8639               2.5369                .2378                  .0            359.0         .0                  .0
360.0               40.6565               2.5607                .2102                  .0            360.0         .0                  .0
391.0               40.8546               2.2802                .275                   .0            391.0         .0                  .0
384.0               39.1506               2.4526                .1502                  .0            384.0         .0                  12.0
395.0               40.7475               2.2832                .2425                  .0            395.0         .0                  .0
372.0               40.7024               2.3905                .2893                  .0            372.0         .0                  .0
359.0               40.9278               2.5194                .2595                  .0            359.0         .0                  .0
363.0               40.6868               2.5302                .2138                  .0            363.0         .0                  .0
373.0               40.9439               2.5438                .1463                  .0            373.0         .0                  .0
377.0               38.754                2.4044                .2285                  .0            377.0         .0                  14.0
375.0               40.391                2.5286                .1416                  .0            375.0         .0                  .0
408.0               40.6895               2.2626                .1734                  .0            408.0         .0                  .0
365.0               41.0191               2.5383                .2                     .0            365.0         .0                  .0
366.0               40.9074               2.5349                .1959                  .0            366.0         .0                  .0
357.0               40.6676               2.6636                .1254                  .0            357.0         .0                  .0
373.0               39.5882               2.5656                .1119                  .0            373.0         .0                  16.0
