
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
11.0                .2727                 3.2313                2.2227                 5.0           .0            6.0                 .0
14.0                .2143                 4.1657                1.5475                 7.0           .0            7.0                 .0
13.0                .0                    4.6597                1.1637                 8.0           .0            6.0                 .0
17.0                .1176                 2.8718                2.8187                 6.0           .0            10.0                .0
14.0                .1429                 1.9627                2.9318                 8.0           .0            6.0                 .0
13.0                .0                    5.7467                -1.4247                11.0          .0            2.0                 .0
13.0                .0                    4.1774                1.0149                 7.0           .0            6.0                 .0
16.0                .0625                 2.2278                1.0601                 5.0           .0            11.0                .0
17.0                .0588                 4.5817                1.765                  9.0           .0            8.0                 .0
16.0                .1875                 3.9359                -.0853                 11.0          .0            5.0                 .0
15.0                .0667                 1.8773                2.142                  9.0           .0            6.0                 .0
14.0                .0714                 5.2069                .5652                  6.0           .0            8.0                 .0
14.0                .1429                 4.0864                1.2294                 6.0           .0            8.0                 .0
16.0                .125                  3.3159                .3182                  10.0          .0            6.0                 .0
15.0                .0667                 1.7457                1.3209                 7.0           .0            8.0                 .0
17.0                .2941                 3.6556                .0849                  9.0           .0            8.0                 .0
13.0                .0                    5.0637                1.6967                 7.0           .0            6.0                 .0
17.0                .2353                 2.7212                2.4316                 10.0          .0            7.0                 .0
15.0                .0                    3.3824                1.1856                 7.0           .0            8.0                 .0
15.0                .0                    4.9408                -.2347                 7.0           .0            8.0                 .0
15.0                .0667                 2.2893                2.5658                 6.0           .0            9.0                 .0
14.0                .0                    2.4013                1.0781                 6.0           .0            8.0                 .0
14.0                .0                    3.8519                1.8745                 9.0           .0            6.0                 .0
15.0                .1333                 3.046                 2.417                  7.0           .0            7.0                 .0
14.0                .0714                 2.8649                2.6009                 9.0           .0            5.0                 .0
16.0                .0625                 5.9929                .4483                  11.0          .0            5.0                 .0
14.0                .0714                 3.0509                1.6374                 7.0           .0            7.0                 .0
14.0                .0714                 5.2422                3.6258                 7.0           .0            7.0                 .0
15.0                .0                    1.1771                1.593                  6.0           .0            9.0                 .0
16.0                .0625                 2.5627                1.695                  8.0           .0            8.0                 .0
17.0                .1176                 2.1226                2.1822                 12.0          .0            5.0                 .0
14.0                .0714                 3.8156                1.8208                 7.0           .0            7.0                 .0
15.0                .0                    3.0433                .7528                  8.0           .0            7.0                 .0
16.0                .0625                 2.2767                1.6716                 5.0           .0            11.0                .0
16.0                .0625                 2.3544                1.0401                 7.0           .0            9.0                 .0
16.0                .0                    2.3221                .7569                  10.0          .0            6.0                 .0
15.0                .0                    4.7039                2.5027                 8.0           .0            7.0                 .0
18.0                .0556                 2.387                 1.3131                 10.0          .0            8.0                 .0
14.0                .0                    1.4323                1.9331                 8.0           .0            6.0                 .0
20.0                .0                    2.0487                1.5269                 8.0           .0            12.0                .0
14.0                .0                    4.3582                1.0711                 6.0           .0            8.0                 .0
17.0                .0588                 3.4099                1.641                  6.0           .0            11.0                .0
15.0                .0                    5.0314                1.0482                 8.0           .0            7.0                 .0
15.0                .1333                 1.9629                3.5038                 4.0           .0            11.0                .0
16.0                .0                    4.7467                .2367                  5.0           .0            11.0                .0
16.0                .0                    2.1537                1.9292                 7.0           .0            9.0                 .0
16.0                .0625                 2.5608                3.0187                 9.0           .0            7.0                 .0
13.0                .2308                 4.8461                .3566                  9.0           .0            4.0                 .0
16.0                .0                    3.5394                2.2466                 10.0          .0            6.0                 .0
16.0                .0625                 4.5949                .9179                  6.0           .0            10.0                .0
15.0                .0667                 2.3598                2.0028                 9.0           .0            6.0                 .0
17.0                .0588                 3.0156                1.1497                 7.0           .0            10.0                .0
16.0                .0                    4.4684                .4762                  9.0           .0            7.0                 .0
14.0                .0                    3.0453                2.5807                 8.0           .0            7.0                 .0
16.0                .0625                 2.5876                .2182                  7.0           .0            8.0                 .0
15.0                .1333                 4.8528                -.7904                 7.0           .0            8.0                 .0
19.0                .2632                 2.6911                2.4406                 6.0           .0            13.0                .0
16.0                .0                    3.3405                .602                   9.0           .0            7.0                 .0
14.0                .2143                 .9971                 2.2281                 9.0           .0            5.0                 .0
15.0                .0                    3.6926                3.7545                 5.0           .0            10.0                .0
Server 0, get requests: 154
Server 1, get requests: 149
Server 2, get requests: 151

Thread 1
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
