
Thread 0
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
97.0                7.4082                4.361                 1.2505                 98.0          .0            .0                  .0
186.0               9.3904                4.3027                .8451                  186.0         .0            .0                  .0
269.0               8.3926                2.7779                .7844                  269.0         .0            .0                  .0
245.0               9.5714                3.232                 .775                   245.0         .0            .0                  .0
261.0               8.3244                2.7534                .9227                  261.0         .0            .0                  .0
253.0               14.9094               3.1906                .6338                  253.0         .0            .0                  .0
247.0               16.4073               3.1602                .7989                  247.0         .0            .0                  .0
256.0               16.8677               2.9392                .8722                  256.0         .0            .0                  .0
244.0               17.7592               3.3885                .6131                  244.0         .0            .0                  .0
248.0               17.3253               3.0479                .8557                  248.0         .0            .0                  .0
254.0               17.5647               3.0408                .7974                  254.0         .0            .0                  .0
254.0               17.6235               3.223                 .6402                  254.0         .0            .0                  .0
256.0               16.7938               2.9496                .8037                  256.0         .0            .0                  .0
261.0               16.874                3.1555                .6163                  261.0         .0            .0                  .0
243.0               16.5738               3.2366                .8253                  243.0         .0            .0                  .0
265.0               16.6692               2.86                  .8518                  265.0         .0            .0                  .0
247.0               17.7218               2.9727                1.0139                 247.0         .0            .0                  .0
238.0               17.2845               3.1848                .8483                  238.0         .0            .0                  .0
251.0               18.2897               3.3036                .5427                  251.0         .0            .0                  .0
274.0               16.2436               2.8283                .725                   274.0         .0            .0                  .0
233.0               16.6154               3.6847                .555                   233.0         .0            .0                  .0
254.0               16.7686               2.7923                1.032                  254.0         .0            .0                  .0
254.0               16.7373               3.121                 .689                   254.0         .0            .0                  .0
247.0               17.0927               2.8802                1.0557                 247.0         .0            .0                  .0
260.0               16.9157               3.067                 .6709                  260.0         .0            .0                  .0
249.0               16.872                2.9759                .9843                  249.0         .0            .0                  .0
256.0               17.5953               3.2477                .6096                  256.0         .0            .0                  .0
253.0               17.4449               2.9318                .9214                  253.0         .0            .0                  .0
247.0               17.0927               3.3012                .6878                  247.0         .0            .0                  .0
250.0               17.6773               3.1872                .6635                  250.0         .0            .0                  .0
251.0               16.5357               3.3529                .5428                  251.0         .0            .0                  .0
249.0               16.996                3.231                 .7215                  249.0         .0            .0                  .0
251.0               16.4444               3.0668                .8612                  251.0         .0            .0                  .0
264.0               17.0906               2.8161                .8465                  264.0         .0            .0                  .0
261.0               17.355                3.2236                .5361                  261.0         .0            .0                  .0
254.0               17.0627               3.0928                .7559                  254.0         .0            .0                  .0
252.0               17.8333               3.316                 .5668                  252.0         .0            .0                  .0
263.0               17.0871               2.9765                .7153                  263.0         .0            .0                  .0
251.0               17.3095               3.2708                .651                   251.0         .0            .0                  .0
251.0               17.7976               3.3855                .4985                  251.0         .0            .0                  .0
240.0               18.2324               3.5112                .5933                  240.0         .0            .0                  .0
255.0               16.1133               3.1877                .6272                  255.0         .0            .0                  .0
236.0               17.654                3.29                  .7549                  236.0         .0            .0                  .0
246.0               17.1943               3.1857                .7704                  246.0         .0            .0                  .0
259.0               16.6769               3.0076                .7673                  259.0         .0            .0                  .0
228.0               16.9607               3.2756                .8748                  228.0         .0            .0                  .0
260.0               17.4215               2.8091                .8413                  260.0         .0            .0                  .0
264.0               16.9547               2.9756                .7783                  264.0         .0            .0                  .0
256.0               16.607                3.1006                .6883                  256.0         .0            .0                  .0
257.0               17.8023               3.2582                .5513                  257.0         .0            .0                  .0
244.0               17.5959               2.8029                1.195                  244.0         .0            .0                  .0
259.0               16.2                  2.9957                .8019                  259.0         .0            .0                  .0
247.0               17.0282               3.4267                .5292                  247.0         .0            .0                  .0
257.0               17.4922               3.3194                .5019                  257.0         .0            .0                  .0
257.0               17.1163               3.1746                .5919                  257.0         .0            .0                  .0
246.0               17.498                3.447                 .4664                  246.0         .0            .0                  .0
246.0               16.9028               3.1287                .7732                  246.0         .0            .0                  .0
245.0               17.0894               3.2353                .7257                  245.0         .0            .0                  .0
254.0               16.9333               2.9263                .9151                  254.0         .0            .0                  .0
248.0               17.8594               2.7421                1.1993                 248.0         .0            .0                  .0
219.0               3.2227                1.9488                .7744                  219.0         .0            .0                  .0
190.0               1.4974                1.553                 .9393                  190.0         .0            .0                  .0
191.0               1.4323                2.0198                .4164                  191.0         .0            .0                  .0
184.0               1.4054                1.8642                .285                   184.0         .0            .0                  .0
193.0               1.4352                1.7389                .7125                  192.0         .0            .0                  .0
7.0                 1.8571                2.628                 1.281                  7.0           .0            .0                  .0
Server 0, get requests: 0
Server 1, get requests: 0
Server 2, get requests: 0

Thread 1
Throughput          Waiting time          Service time          Time to parse          Sets          Gets          Multi-gets          Misses
131.0               6.9545                3.4797                1.1045                 132.0         .0            .0                  .0
228.0               9.9738                2.8251                1.2908                 228.0         .0            .0                  .0
297.0               8.7282                2.7594                .5021                  297.0         .0            .0                  .0
284.0               9.0                   2.745                 .6489                  284.0         .0            .0                  .0
303.0               8.4243                2.6461                .602                   303.0         .0            .0                  .0
289.0               14.6724               2.9567                .3637                  289.0         .0            .0                  .0
283.0               16.629                2.5498                .8652                  282.0         .0            .0                  .0
305.0               17.4706               2.7388                .4413                  306.0         .0            .0                  .0
264.0               17.7321               3.1767                .5169                  264.0         .0            .0                  .0
281.0               16.8972               3.1119                .3806                  281.0         .0            .0                  .0
274.0               17.7891               2.886                 .6869                  274.0         .0            .0                  .0
267.0               17.5821               2.9076                .6916                  267.0         .0            .0                  .0
274.0               16.8145               3.0086                .5763                  274.0         .0            .0                  .0
280.0               17.3096               2.8329                .6731                  280.0         .0            .0                  .0
275.0               16.5725               2.8944                .6238                  275.0         .0            .0                  .0
284.0               16.7404               2.8769                .6102                  284.0         .0            .0                  .0
258.0               17.6486               3.0644                .7404                  258.0         .0            .0                  .0
261.0               17.5916               3.3218                .4098                  261.0         .0            .0                  .0
261.0               18.3779               3.3897                .3755                  261.0         .0            .0                  .0
274.0               16.6909               2.8727                .6665                  274.0         .0            .0                  .0
287.0               17.2361               2.977                 .4587                  287.0         .0            .0                  .0
274.0               17.0764               2.5702                .9551                  274.0         .0            .0                  .0
278.0               16.8459               3.0461                .3723                  278.0         .0            .0                  .0
285.0               17.2972               2.7241                .7407                  285.0         .0            .0                  .0
280.0               17.3665               2.8894                .5795                  280.0         .0            .0                  .0
296.0               16.7811               2.6711                .6265                  296.0         .0            .0                  .0
247.0               17.3226               3.392                 .5626                  247.0         .0            .0                  .0
260.0               17.6169               2.9227                .8119                  260.0         .0            .0                  .0
272.0               17.2344               2.8484                .7297                  272.0         .0            .0                  .0
253.0               17.7205               3.2673                .5896                  253.0         .0            .0                  .0
296.0               16.6027               2.5207                .8056                  296.0         .0            .0                  .0
261.0               17.4389               3.1575                .5287                  261.0         .0            .0                  .0
295.0               16.3514               2.8044                .4675                  295.0         .0            .0                  .0
293.0               17.1939               2.7597                .5735                  293.0         .0            .0                  .0
283.0               17.3803               2.958                 .529                   283.0         .0            .0                  .0
281.0               17.3865               2.9484                .535                   281.0         .0            .0                  .0
257.0               17.7326               3.0273                .713                   257.0         .0            .0                  .0
274.0               17.0                  2.8853                .6383                  274.0         .0            .0                  .0
281.0               17.5213               3.1001                .3897                  281.0         .0            .0                  .0
253.0               17.8425               3.4275                .4296                  253.0         .0            .0                  .0
245.0               17.4472               4.1054                -.1015                 245.0         .0            .0                  .0
285.0               16.6608               2.8334                .586                   285.0         .0            .0                  .0
279.0               17.7321               3.096                 .4172                  279.0         .0            .0                  .0
270.0               16.9188               3.1365                .5124                  270.0         .0            .0                  .0
251.0               16.8373               3.2012                .6211                  251.0         .0            .0                  .0
283.0               17.0704               2.7817                .6519                  283.0         .0            .0                  .0
271.0               17.5551               2.8682                .7455                  271.0         .0            .0                  .0
283.0               17.1514               2.9234                .5101                  283.0         .0            .0                  .0
290.0               17.1271               2.8883                .4829                  290.0         .0            .0                  .0
263.0               17.6515               3.2073                .5171                  263.0         .0            .0                  .0
271.0               17.4779               2.8442                .7839                  271.0         .0            .0                  .0
290.0               16.7113               3.0382                .3067                  290.0         .0            .0                  .0
290.0               16.7835               2.9008                .4785                  290.0         .0            .0                  .0
255.0               17.6797               3.2002                .5785                  255.0         .0            .0                  .0
274.0               17.1927               3.0111                .5464                  274.0         .0            .0                  .0
283.0               17.8063               2.8781                .5978                  283.0         .0            .0                  .0
